user_id,recommended_items
656524,2775160 915508 2487208 1201171 266412
657029,1706622 266412 1201171 1244196 479344
657163,365608 2795800 266412 479344 2348573
657202,479344 1895272 365608 2579533 1706622
658000,2348573 2047542 1717731 1895272 266412
658043,2348573 1244196 1717731 365608 1550605
658209,915508 2348573 2148901 1550605 2487208
659002,1086695 915508 479344 1550605 1201171
659676,2795800 266412 1550605 1717731 1086695
659901,2348573 1717731 2487208 2750191 1895272
660040,365608 2047542 1706622 2795800 2487208
660050,1201171 2348573 2487208 1717731 2579533
661223,479344 1895272 2750191 365608 1706622
661426,2750191 1706622 266412 1717731 931519
661982,479344 1895272 2148901 1550605 915508
662182,2579533 2348573 1550605 1895272 2775160
662415,1086695 915508 2579533 2795800 2775160
662444,931519 266412 1244196 1895272 365608
662882,2348573 2795800 2148901 1201171 1706622
663098,1201171 2487208 266412 1550605 1717731
663203,2487208 2795800 1244196 365608 1895272
663358,915508 2750191 1244196 1550605 2047542
663471,2487208 915508 1086695 1706622 1550605
663978,1895272 2750191 2487208 266412 2579533
664622,2348573 1086695 2750191 365608 1201171
664831,1201171 2047542 1086695 931519 1550605
664985,479344 1717731 2348573 1895272 2487208
665216,2487208 2579533 1086695 1895272 266412
665244,266412 2579533 2795800 2750191 1550605
665263,479344 2775160 365608 915508 2148901
665388,1244196 1706622 2487208 1201171 2579533
665405,1244196 2148901 1550605 2750191 1706622
665481,266412 931519 365608 2148901 2487208
665929,2775160 1550605 2750191 2487208 1706622
666191,915508 1895272 1717731 1201171 2795800
666412,2795800 931519 1086695 1895272 1201171
666456,2047542 1550605 2348573 915508 266412
666700,1550605 2579533 266412 479344 2775160
666735,931519 1244196 266412 1086695 2047542
667303,479344 2148901 2047542 1895272 915508
667326,1706622 1086695 2047542 1895272 2579533
667363,479344 1706622 2775160 2750191 365608
667531,479344 2047542 1244196 1086695 2775160
667651,931519 1706622 2579533 1550605 2775160
668306,1244196 1895272 2750191 2487208 2775160
668320,931519 479344 365608 2047542 2775160
668412,2487208 2348573 2775160 1086695 915508
668440,2348573 931519 1201171 266412 1550605
668488,2487208 1706622 1717731 1550605 2795800
668978,1706622 2148901 931519 266412 479344
668986,1895272 931519 1086695 1244196 266412
669105,1717731 1086695 1550605 2487208 2348573
669195,1550605 1086695 1201171 266412 915508
669216,1086695 2579533 1895272 931519 2750191
669456,1895272 479344 2047542 1244196 365608
669517,1201171 1706622 931519 2047542 1895272
670221,2579533 1895272 2047542 2795800 1086695
670276,1895272 915508 2579533 479344 931519
670613,1550605 1244196 2487208 2750191 2148901
671027,1244196 2148901 1717731 2579533 2348573
671199,365608 1244196 931519 2487208 1201171
671742,2487208 915508 2775160 1086695 2348573
672246,266412 2775160 2750191 2795800 1244196
672782,266412 1086695 1895272 2148901 1201171
673652,1717731 2775160 1706622 2750191 1086695
673741,266412 2750191 2775160 2047542 2487208
673756,1706622 2579533 2775160 2047542 2750191
674522,479344 1717731 1201171 2047542 2795800
674567,479344 1706622 915508 365608 2348573
674960,365608 266412 479344 2750191 2348573
675008,1895272 1706622 2047542 1717731 931519
675061,2148901 1550605 2775160 479344 931519
676076,2750191 479344 931519 1895272 2775160
676693,479344 2487208 365608 1895272 2775160
676804,266412 2487208 1895272 2047542 2795800
676947,2579533 1244196 1706622 2148901 2348573
677228,2775160 1895272 1201171 915508 1706622
677661,1201171 1895272 1717731 1244196 2775160
677772,266412 2775160 479344 2348573 1244196
678096,2795800 915508 2148901 2047542 2750191
678272,1086695 915508 1244196 2579533 2487208
678887,915508 1086695 2750191 2775160 479344
679475,479344 2775160 1201171 2750191 1717731
679644,2795800 1706622 915508 2750191 365608
680242,2047542 365608 2348573 2750191 915508
680449,1717731 2148901 1895272 1550605 2750191
680482,479344 915508 2795800 365608 931519
680856,2348573 2487208 2795800 479344 2148901
680936,2775160 1895272 2148901 1201171 2348573
680979,1244196 2775160 915508 1895272 2487208
681179,1550605 1244196 266412 2579533 931519
681192,915508 2148901 2348573 1244196 2579533
681936,2579533 2348573 1201171 479344 2047542
682007,1550605 1895272 1706622 1717731 479344
682466,2775160 479344 1550605 1086695 266412
682526,2795800 931519 2148901 1086695 915508
683268,1717731 365608 2148901 2487208 2775160
683743,2148901 1706622 931519 2348573 1550605
684230,365608 1550605 1717731 2487208 915508
685045,1895272 479344 2750191 1706622 2148901
685378,2047542 915508 1086695 2750191 479344
685712,931519 2487208 2795800 266412 2047542
685813,1706622 2148901 2487208 1550605 266412
685929,266412 1706622 2775160 2579533 931519
686738,915508 479344 2148901 2795800 1244196
686822,915508 2047542 1895272 1201171 2775160
687484,1717731 2487208 365608 1550605 2750191
687494,2148901 266412 2348573 2775160 2750191
687499,931519 2348573 2579533 266412 2750191
687534,266412 2348573 1895272 2750191 1086695
687739,2148901 931519 2487208 915508 2750191
687906,479344 1706622 2795800 2047542 2775160
688094,2579533 1895272 2775160 2348573 2750191
688100,2487208 1201171 2795800 2348573 1244196
688409,2750191 1706622 2047542 2148901 1717731
688784,2750191 1706622 1201171 2795800 1550605
688811,2775160 479344 1201171 2579533 931519
690161,1550605 2348573 915508 1201171 2795800
690262,2148901 266412 1706622 1086695 915508
690305,479344 1550605 1086695 2348573 915508
690866,2579533 1895272 2148901 931519 1201171
691314,2750191 2775160 2348573 1895272 2579533
691824,1086695 1201171 1717731 1895272 2047542
692082,365608 1706622 2775160 479344 2795800
692383,1706622 1086695 1550605 1895272 1717731
692642,931519 2579533 266412 2047542 2487208
693221,915508 1895272 931519 2348573 1706622
693583,1706622 1717731 479344 2047542 1550605
693961,1244196 2795800 2579533 1717731 1895272
693993,479344 2750191 2775160 365608 931519
694051,2487208 2750191 1717731 2775160 2795800
694095,2579533 2047542 2487208 479344 1717731
694331,2750191 1895272 2579533 1086695 1706622
694432,1086695 1550605 266412 1895272 2047542
694865,2795800 1086695 1717731 1895272 479344
695201,2775160 1086695 931519 1717731 266412
695417,915508 2775160 2795800 2348573 2148901
696349,2579533 479344 1244196 1086695 1717731
696480,2579533 1550605 931519 1201171 479344
696532,1706622 2795800 2775160 266412 2579533
696578,2487208 1550605 2047542 2795800 1201171
697311,365608 1706622 1550605 266412 2487208
697627,1895272 1201171 2775160 2579533 2750191
697633,365608 2047542 1201171 2750191 1550605
697715,2775160 1717731 2487208 915508 1244196
697855,1086695 266412 1201171 1550605 2750191
698151,2795800 365608 2487208 1550605 266412
698208,931519 2579533 1717731 2348573 1895272
698794,1244196 1550605 1086695 931519 2775160
699492,2775160 2047542 2579533 2750191 1086695
699902,2579533 1895272 2148901 1706622 2775160
700285,2047542 1550605 1706622 2750191 2579533
700308,2487208 365608 931519 1244196 1706622
700944,2487208 2795800 266412 2148901 479344
701081,2750191 2579533 1550605 266412 915508
701101,479344 1550605 2487208 2775160 1717731
701286,2487208 1244196 2775160 915508 479344
701484,915508 2047542 2348573 1201171 1086695
702167,1550605 1895272 915508 1717731 1244196
702714,479344 2579533 2047542 2795800 1895272
703087,2775160 2795800 479344 1706622 2047542
703153,1550605 365608 2047542 2775160 1244196
703236,931519 1717731 2795800 365608 479344
703243,266412 1201171 1895272 2775160 2348573
703367,1706622 479344 2775160 2750191 365608
703680,915508 1201171 479344 1706622 266412
703807,1895272 1244196 479344 2348573 1201171
703984,931519 2348573 1706622 1717731 1895272
704265,2348573 1201171 1717731 1895272 1550605
704773,1550605 2775160 2579533 1244196 1895272
704929,2148901 1717731 931519 365608 1244196
705119,1086695 2348573 2750191 1201171 1717731
705407,2795800 2487208 365608 266412 1717731
705422,931519 2348573 479344 2579533 365608
705448,931519 2047542 2795800 915508 2487208
705619,365608 479344 1717731 2148901 1201171
706513,915508 2487208 1895272 1244196 1201171
706955,2047542 1201171 1895272 2795800 2487208
707321,1550605 266412 1706622 2148901 1717731
707562,2148901 2795800 931519 2775160 2487208
707678,1201171 1086695 2579533 479344 1550605
707831,365608 479344 2579533 2348573 2750191
708026,2775160 1550605 266412 2487208 2047542
708267,2148901 1706622 365608 2047542 2795800
708432,1201171 1895272 2795800 365608 2047542
708606,2047542 2148901 1717731 2775160 915508
708791,2487208 2579533 1895272 2047542 2795800
709003,266412 1550605 1717731 2775160 2487208
709124,1706622 915508 1201171 365608 2579533
709215,2148901 1717731 2750191 479344 1201171
709342,1717731 1086695 479344 1895272 2487208
709969,2487208 2795800 1895272 1706622 1550605
709974,931519 266412 479344 2047542 2579533
710105,365608 915508 1244196 1201171 2148901
711711,365608 931519 1895272 2795800 2775160
711871,2047542 2795800 2775160 2348573 915508
712167,266412 2148901 931519 1086695 1244196
712237,931519 2348573 2579533 365608 1086695
712507,1717731 915508 2047542 2148901 1706622
712516,1244196 2775160 931519 1086695 2795800
712724,1244196 2148901 1717731 1706622 2775160
712850,479344 2775160 931519 266412 2148901
712875,2148901 479344 1550605 1201171 2750191
713180,365608 2148901 1550605 931519 1895272
713598,931519 1201171 2579533 2750191 2775160
713999,915508 365608 2750191 2047542 1201171
714098,1717731 2148901 2047542 266412 1895272
714167,2487208 2348573 1244196 1086695 2148901
714306,2795800 931519 1086695 2148901 1706622
714654,1550605 2750191 931519 2487208 915508
714902,931519 1550605 1244196 2579533 2487208
715734,2750191 1086695 1717731 1201171 479344
716442,1895272 1550605 2148901 2348573 1201171
716813,2775160 2047542 2750191 1550605 931519
716972,479344 2579533 1706622 1201171 365608
717011,1086695 2795800 365608 2487208 1201171
717754,2775160 2148901 1895272 2487208 931519
717862,2775160 1244196 2579533 1895272 2148901
717911,2487208 1706622 2348573 931519 1895272
718076,479344 1706622 1550605 2579533 2750191
718308,2795800 365608 1717731 1895272 2579533
718410,1550605 1717731 479344 1895272 1086695
718723,1550605 2148901 1201171 479344 2795800
718754,1717731 1895272 266412 915508 931519
719081,1086695 1706622 1244196 2148901 2047542
720520,931519 1086695 365608 2579533 1550605
720814,2487208 1086695 2795800 266412 479344
721521,931519 479344 2795800 915508 1706622
722980,2795800 2487208 1550605 915508 2047542
723180,2148901 2348573 2795800 266412 365608
723188,1550605 266412 2487208 2348573 1895272
723331,479344 2750191 1550605 1895272 266412
723409,2775160 2348573 1706622 1244196 2487208
723674,915508 2775160 1244196 2348573 365608
723699,1550605 1706622 2579533 1717731 2775160
723795,2487208 2795800 266412 2750191 2775160
724035,1550605 2795800 2348573 1201171 365608
724083,1895272 2487208 931519 1550605 1201171
725052,365608 915508 266412 1201171 931519
725069,1244196 2348573 479344 365608 931519
725090,2775160 915508 2750191 2487208 479344
725828,2148901 1895272 931519 2750191 2047542
727120,479344 2579533 2795800 266412 1550605
727846,1706622 1895272 1244196 1550605 2348573
727932,931519 266412 365608 1201171 479344
728093,2047542 1717731 1895272 266412 2487208
728233,2148901 1550605 915508 2750191 479344
728668,365608 2795800 1717731 479344 1550605
728793,1717731 1895272 931519 2348573 365608
729700,1244196 365608 2047542 2795800 1086695
729795,1244196 2795800 1086695 2487208 931519
729903,2487208 2795800 266412 365608 931519
730805,2775160 1201171 2795800 2487208 2047542
730852,365608 2148901 931519 1086695 479344
731101,2487208 266412 1706622 915508 1244196
731165,1244196 2148901 1706622 2795800 2487208
731279,2148901 2579533 1201171 2487208 1717731
731420,266412 2795800 1706622 1244196 915508
731689,479344 931519 1550605 915508 266412
731692,1086695 1895272 931519 365608 1706622
731763,266412 2579533 1201171 2487208 1895272
732010,365608 1717731 2047542 1895272 2795800
732450,2047542 2775160 365608 2348573 2148901
733543,1244196 915508 1086695 266412 1895272
733706,479344 2775160 2795800 2579533 365608
734123,2047542 2487208 365608 2750191 915508
734412,365608 1086695 2775160 1895272 2750191
734648,1244196 2750191 2775160 1717731 266412
734744,915508 1201171 2775160 931519 1244196
734979,1550605 2348573 479344 1706622 365608
735230,1086695 915508 1550605 2775160 2795800
735520,2775160 2579533 2348573 266412 479344
736136,1086695 365608 479344 2047542 2579533
737292,479344 365608 931519 1244196 1717731
737497,915508 1244196 1895272 931519 2775160
737587,2148901 266412 1244196 2348573 1201171
737657,1717731 2348573 1706622 266412 365608
738204,1895272 479344 2795800 1244196 1550605
738552,1717731 2348573 1201171 2148901 1550605
739055,365608 1895272 2795800 2487208 1717731
739358,2348573 1550605 1717731 915508 1086695
739426,2348573 1895272 1717731 1201171 2775160
739481,1717731 1895272 2348573 2795800 365608
739525,2348573 2775160 1086695 365608 266412
739800,1717731 1706622 2348573 2047542 1086695
740486,2348573 1244196 915508 1717731 266412
740610,2579533 915508 2487208 1086695 2750191
740648,1706622 2795800 1550605 2487208 2750191
740811,1895272 2775160 1550605 1717731 1086695
740989,2148901 2487208 1201171 1550605 931519
742712,2487208 1244196 931519 1550605 365608
743351,2750191 479344 1086695 915508 1706622
743736,1201171 1244196 1895272 2750191 1086695
744129,1201171 2487208 2047542 2795800 1086695
744159,2148901 1706622 266412 2750191 365608
744223,2348573 2148901 2579533 2775160 2795800
744776,2750191 1244196 931519 915508 2579533
745544,2750191 1895272 1086695 1201171 1706622
745634,2579533 2047542 2750191 2795800 931519
746005,2487208 479344 2795800 1201171 1550605
746244,2047542 2148901 1550605 1201171 1086695
746826,1244196 1550605 479344 365608 2775160
747194,1201171 1717731 2487208 2795800 2750191
747891,1086695 2750191 365608 2148901 2047542
748699,915508 2750191 1895272 1550605 2579533
748961,2750191 2487208 365608 2148901 266412
749042,2348573 2579533 1706622 1717731 2148901
749082,1706622 1895272 2750191 479344 2348573
749863,2579533 2148901 266412 931519 1086695
749887,2348573 2579533 2750191 2047542 1244196
749949,1895272 2795800 2047542 931519 266412
750140,1201171 1706622 2750191 1086695 2795800
750341,365608 2750191 1717731 2047542 1086695
750610,2148901 2348573 1717731 1550605 1244196
751019,1895272 479344 2348573 1717731 2487208
751208,1717731 1550605 365608 931519 2775160
751272,365608 915508 266412 1550605 2579533
751372,931519 266412 2795800 1717731 2148901
752085,2148901 1244196 1550605 1717731 1895272
752149,365608 2579533 2348573 2750191 2795800
752196,1244196 2348573 266412 1706622 2487208
752704,1895272 1086695 1550605 2579533 266412
752913,1895272 266412 1717731 1244196 2579533
752984,931519 1201171 266412 1895272 2047542
753620,2047542 2795800 931519 266412 1244196
753954,2775160 915508 1550605 1201171 2579533
753975,2348573 2148901 1244196 1086695 2047542
754239,2148901 2487208 1086695 931519 2795800
754305,931519 2047542 2148901 2750191 1717731
754555,2750191 2775160 1895272 2487208 266412
754939,365608 2047542 2579533 1201171 2148901
754981,2348573 1550605 2750191 915508 1706622
755563,2047542 2795800 479344 2579533 2750191
755837,931519 2579533 1717731 1550605 2348573
756112,2148901 915508 1550605 2579533 1086695
756136,2775160 2047542 2579533 1706622 2148901
756322,2047542 2775160 1086695 931519 2750191
756831,2047542 365608 2348573 1086695 1244196
756869,1895272 2148901 2348573 931519 2795800
756918,2795800 1706622 479344 1244196 1086695
757149,1244196 1201171 2579533 2348573 2750191
757427,2348573 1086695 2579533 2487208 931519
757543,2579533 2148901 365608 2795800 1706622
757678,1717731 365608 2348573 2775160 1706622
758393,2148901 1244196 915508 479344 1706622
758654,479344 1244196 1086695 2775160 915508
758864,2579533 1201171 2348573 365608 915508
758945,2579533 1717731 2047542 2148901 2750191
759902,2047542 2775160 2348573 2750191 365608
760041,2795800 1717731 2579533 2348573 2750191
760055,2750191 931519 1706622 1550605 1201171
760535,2047542 2148901 1244196 266412 479344
760813,2579533 1706622 2348573 365608 266412
761669,2047542 1895272 1706622 2775160 2795800
761762,2047542 2775160 2795800 1895272 1706622
762365,2750191 266412 2348573 2795800 1717731
762426,1717731 931519 2487208 266412 1895272
762875,915508 1717731 1550605 2775160 2579533
763251,931519 2750191 1201171 1895272 1244196
763370,1895272 2750191 365608 266412 915508
763891,2487208 1086695 1201171 931519 479344
763914,2348573 2148901 2487208 1550605 1201171
764413,266412 2348573 1706622 2047542 1244196
764446,2795800 1706622 1201171 1244196 479344
764648,2775160 2348573 931519 2487208 1706622
764683,1086695 2348573 1201171 2148901 2579533
764696,2775160 915508 1201171 1550605 2579533
764746,266412 2348573 2775160 1201171 1717731
764768,1550605 1244196 915508 2750191 1895272
765365,1895272 2795800 931519 1706622 2148901
765529,2348573 931519 365608 2775160 2148901
765605,1706622 1550605 1717731 2579533 365608
765813,2750191 2795800 915508 365608 1550605
765979,2795800 1086695 479344 365608 1895272
765981,1550605 2148901 1706622 2795800 266412
766056,1201171 1717731 2487208 479344 2148901
767239,266412 2795800 2348573 2750191 1086695
767348,1086695 1201171 479344 2750191 1717731
767821,365608 1717731 479344 1706622 2047542
767877,1895272 1086695 479344 2579533 266412
768509,931519 365608 1550605 2148901 1706622
768618,2047542 365608 2487208 2750191 1244196
769167,266412 915508 1201171 1550605 2487208
769487,365608 1086695 2348573 1706622 915508
769624,266412 1717731 1550605 2487208 931519
769802,1550605 1895272 2487208 931519 2148901
770400,266412 2148901 1895272 931519 1244196
770971,2795800 2047542 266412 1201171 1550605
771920,2775160 2487208 1244196 2750191 2047542
772011,1086695 2487208 365608 1201171 931519
773398,2795800 1706622 479344 1201171 266412
773609,2579533 1550605 1244196 2348573 1086695
773886,1244196 2348573 2487208 2047542 931519
773902,915508 2795800 365608 1717731 1201171
774060,2795800 266412 2148901 2348573 2579533
774301,931519 1550605 1706622 365608 2148901
774937,1706622 1244196 1201171 1895272 2148901
775070,2487208 2775160 931519 2047542 1706622
775371,2047542 2148901 1717731 2795800 2750191
775692,1244196 2487208 2348573 2047542 1550605
775937,1895272 931519 915508 1706622 1244196
776177,2750191 365608 931519 1201171 1706622
776230,1244196 1706622 2487208 2047542 365608
776521,915508 2750191 1895272 2047542 1244196
776632,479344 2047542 266412 2148901 2348573
776738,365608 1201171 1895272 479344 931519
777062,1086695 2579533 2487208 1244196 1550605
777312,1201171 1706622 2795800 1086695 365608
777377,479344 1895272 2795800 1717731 2750191
777564,2750191 1717731 2348573 2148901 915508
777890,931519 2750191 2148901 2487208 1244196
778006,1895272 2579533 1717731 266412 2750191
778662,1706622 2348573 1086695 1201171 1717731
778736,2487208 1895272 1717731 365608 479344
778923,2750191 1086695 1244196 1550605 915508
779308,479344 2148901 931519 1706622 2487208
779374,365608 479344 2795800 2750191 2348573
779483,1717731 2047542 2795800 1201171 2775160
779604,2750191 2487208 1706622 266412 1086695
780144,2047542 479344 2775160 2795800 365608
780600,915508 365608 2148901 931519 1550605
781310,1201171 915508 931519 1895272 1706622
781435,2750191 1717731 2348573 2579533 2047542
782026,2795800 266412 931519 1550605 1717731
782197,931519 2487208 1550605 2148901 1201171
782781,1550605 915508 2487208 1895272 365608
783068,1244196 1706622 2775160 365608 266412
783378,266412 2148901 2775160 1201171 915508
783396,479344 1550605 1717731 2148901 2579533
784955,915508 1201171 1895272 266412 1550605
784998,365608 479344 2348573 2795800 266412
785451,2348573 2750191 2148901 266412 1086695
785606,2750191 2795800 1895272 1086695 2487208
786001,1895272 1086695 2579533 2348573 2775160
786033,931519 2348573 1717731 1550605 479344
786078,1706622 2775160 1895272 2148901 2047542
786611,2775160 2750191 2795800 1717731 1706622
786660,1201171 365608 2750191 2795800 479344
786836,1086695 1550605 2775160 931519 2487208
788545,1717731 1244196 1201171 1706622 2750191
788724,1086695 2750191 1244196 2795800 915508
789222,479344 1244196 1895272 2775160 931519
789333,2348573 2750191 1244196 1717731 2487208
789389,1201171 2148901 2579533 2775160 2750191
790472,1706622 1244196 1086695 2579533 931519
790682,1086695 2579533 1895272 1244196 2795800
790703,2148901 1244196 2348573 1201171 1895272
790726,1895272 2348573 266412 2579533 1086695
791168,479344 915508 2348573 1244196 2487208
791241,2795800 1550605 2775160 2579533 479344
791478,1717731 1706622 2750191 1895272 2579533
791931,1895272 266412 365608 1244196 931519
792203,1550605 2148901 1717731 266412 2579533
792299,2775160 2348573 931519 1550605 2148901
792949,2795800 266412 1895272 365608 1086695
793286,2348573 1201171 2579533 365608 1895272
793526,1706622 1201171 479344 1550605 2579533
793650,266412 1895272 365608 1086695 1244196
793811,1550605 266412 2579533 2047542 479344
794355,1895272 2148901 2047542 2750191 1244196
794372,1550605 931519 2047542 365608 1086695
794656,266412 1717731 1550605 2750191 1086695
794798,915508 2047542 1201171 266412 2775160
795254,1244196 2579533 1086695 2487208 2775160
795397,2487208 2148901 1086695 1550605 2775160
795551,2579533 1201171 1086695 1895272 1706622
795843,2795800 1244196 915508 2047542 1895272
796000,1201171 2579533 1895272 479344 2775160
796079,2348573 2795800 2775160 1550605 931519
796616,1086695 479344 2795800 2348573 2047542
796776,2148901 2487208 1201171 2750191 479344
796946,915508 1895272 2487208 931519 2148901
797121,1244196 365608 2750191 2047542 1895272
797491,2775160 1717731 1086695 2750191 931519
797511,2148901 1717731 931519 266412 915508
797599,266412 1717731 2487208 1895272 2775160
798140,1201171 1706622 1717731 1895272 915508
798172,1895272 1244196 915508 266412 2148901
798746,2148901 2047542 2579533 1244196 1895272
798756,1717731 365608 1244196 479344 1895272
798845,2795800 365608 2579533 1086695 1895272
800351,365608 1201171 2047542 1086695 915508
800821,2148901 2487208 266412 2775160 1895272
800905,2795800 2348573 479344 1895272 365608
801202,1201171 2579533 479344 1244196 931519
801501,1086695 2487208 931519 2579533 479344
801635,1717731 915508 266412 2775160 1550605
801829,2148901 1201171 931519 2047542 2750191
801863,1895272 365608 2795800 1717731 931519
802141,931519 2750191 2487208 266412 2775160
802553,365608 2750191 2775160 479344 931519
803412,2579533 1550605 479344 2775160 2750191
803748,1244196 1706622 2047542 479344 1895272
804435,1717731 2750191 1086695 915508 931519
804533,1201171 365608 1717731 1244196 1895272
804595,2750191 2047542 479344 2775160 2348573
805082,266412 2775160 365608 1201171 2047542
806127,266412 1244196 1086695 2795800 2348573
806179,1550605 1717731 2775160 931519 479344
807422,915508 1201171 1717731 1244196 2775160
807429,931519 1706622 2348573 1086695 365608
807808,2775160 479344 365608 1550605 1706622
807810,479344 365608 1201171 1244196 2795800
808125,2795800 2750191 1086695 2775160 266412
808613,1706622 2750191 365608 915508 266412
808832,2579533 2487208 1706622 2047542 1895272
808927,1244196 1550605 1717731 266412 2148901
809017,2579533 1244196 1895272 266412 931519
809129,1550605 1086695 1706622 1201171 1717731
809225,1895272 1706622 1550605 2487208 266412
809513,2775160 931519 2487208 479344 365608
809519,2579533 1550605 931519 2348573 915508
809644,2750191 1244196 1717731 1201171 1550605
810270,2750191 1086695 2487208 915508 2775160
811327,2047542 266412 365608 2487208 2148901
811674,2348573 2775160 2579533 1550605 2148901
811756,1086695 2348573 915508 2750191 2487208
812004,1895272 2579533 479344 1550605 931519
812016,1201171 2775160 365608 931519 1244196
812242,915508 1244196 2348573 266412 2579533
813271,931519 1550605 1244196 2348573 479344
813605,1706622 931519 2047542 266412 1244196
814075,2750191 2348573 2775160 1244196 479344
814412,2487208 365608 1706622 479344 1550605
815143,2579533 915508 2750191 1706622 2348573
815492,2579533 1550605 2750191 2795800 1244196
816038,1201171 1550605 479344 2348573 365608
816908,2148901 1717731 1244196 915508 2795800
817635,1550605 931519 2047542 2795800 1895272
817734,1550605 2795800 2750191 2148901 915508
818381,2795800 1201171 1717731 479344 931519
818512,1244196 2487208 2775160 479344 2348573
818594,266412 1717731 1201171 2348573 1895272
819246,2148901 365608 1244196 1086695 266412
819816,2148901 365608 1244196 2579533 915508
820594,2348573 365608 1086695 1706622 1717731
820687,1244196 1201171 1895272 1706622 2148901
820841,1895272 2348573 1086695 266412 1201171
821129,479344 2148901 1201171 915508 2487208
821339,931519 2795800 1706622 2579533 915508
821461,915508 479344 2348573 2148901 2775160
821887,1201171 1244196 2148901 365608 479344
822438,2775160 266412 931519 1086695 2795800
822882,479344 1086695 2348573 931519 2148901
823361,266412 2795800 2750191 1201171 2148901
823442,2795800 266412 365608 2579533 931519
823638,915508 1895272 1201171 2047542 931519
824026,2047542 1895272 2579533 2795800 266412
824799,931519 2795800 2348573 1550605 2487208
825152,2148901 2795800 2579533 1244196 2775160
825195,1895272 1717731 931519 2348573 365608
825210,1550605 2750191 2348573 2775160 2148901
825306,479344 931519 365608 2750191 266412
825471,1201171 266412 1244196 1086695 1717731
825520,931519 2579533 915508 1717731 2795800
825734,1201171 1244196 266412 479344 365608
825770,1895272 2750191 1717731 266412 931519
825920,479344 2047542 1201171 1086695 1717731
826607,2487208 1201171 2750191 2775160 1086695
827215,2795800 2148901 931519 1086695 2775160
827307,2148901 1086695 2487208 931519 2348573
827517,2795800 1550605 1201171 1895272 915508
827600,365608 266412 1706622 931519 479344
827633,1244196 1717731 365608 1550605 1706622
827933,1086695 479344 2579533 2795800 266412
828180,266412 2579533 2775160 2348573 2047542
828574,266412 2750191 1706622 1244196 365608
829078,1706622 266412 2750191 2579533 479344
829206,2148901 2775160 479344 1201171 1706622
829639,1706622 2348573 266412 1895272 2487208
829861,2047542 365608 266412 1717731 1201171
829874,2148901 1086695 2047542 1706622 2795800
829897,1895272 2487208 479344 1086695 1201171
830259,1086695 266412 2348573 1550605 1706622
830349,1201171 915508 2579533 2487208 1895272
830394,2795800 2750191 1895272 1086695 1201171
830512,2348573 479344 1244196 2487208 1895272
830931,479344 931519 1895272 2750191 2795800
830979,2487208 2348573 2148901 1201171 1086695
831111,2047542 931519 2775160 2348573 1086695
831840,2750191 2775160 2148901 2579533 479344
831946,2795800 2750191 1706622 1244196 931519
832009,2348573 1201171 365608 266412 2795800
832033,2487208 2148901 2775160 2795800 1717731
832342,2047542 365608 931519 2579533 2775160
833520,2775160 1086695 1550605 2148901 2795800
833563,931519 1201171 1706622 1244196 2750191
833604,479344 1201171 2487208 2750191 266412
834932,1895272 1717731 915508 2579533 1550605
835000,915508 931519 2148901 2047542 2795800
835119,2348573 2148901 915508 1895272 931519
835387,2579533 1244196 365608 2348573 1550605
835752,931519 2579533 2047542 365608 2148901
836334,365608 915508 1706622 1717731 2579533
836466,266412 1895272 365608 1550605 2348573
836562,931519 1717731 2579533 2348573 1706622
836631,931519 2579533 1706622 2348573 2795800
837050,1086695 915508 1550605 2047542 1717731
837100,2579533 1086695 2148901 1895272 2487208
838145,2795800 915508 1717731 2750191 2348573
838148,2487208 1895272 2775160 2148901 2579533
838738,2750191 479344 1706622 1895272 2775160
838814,2775160 2579533 2047542 1201171 1086695
838961,915508 2750191 1086695 2148901 2348573
839636,2348573 2750191 1895272 931519 1706622
840128,1201171 2487208 2047542 2348573 1086695
840308,2148901 1895272 1244196 2795800 2348573
840888,2487208 915508 1717731 2579533 2775160
841149,1086695 2047542 365608 2148901 2487208
841873,915508 1201171 2795800 1086695 2148901
842434,1717731 2795800 1201171 1895272 479344
843076,2795800 1086695 931519 1550605 2487208
843361,2047542 2579533 1550605 1244196 931519
843446,931519 365608 1086695 2487208 2795800
843625,1895272 1244196 365608 479344 915508
843744,1706622 1244196 1201171 2487208 2750191
843889,479344 1895272 2579533 2487208 266412
844436,2579533 1550605 1895272 1706622 479344
844645,1086695 479344 1201171 1717731 931519
844721,2487208 915508 266412 1244196 1717731
844726,931519 479344 2775160 915508 266412
846378,1717731 2775160 479344 266412 2795800
846687,1550605 915508 479344 365608 2487208
846751,479344 1717731 1244196 2487208 1201171
846864,2047542 1706622 1201171 1086695 2348573
848223,1086695 479344 1717731 1895272 2795800
848566,2775160 1244196 1706622 2487208 915508
848775,1717731 1086695 931519 266412 1706622
848833,2579533 365608 1201171 1706622 931519
849134,2750191 1244196 365608 931519 2047542
849424,1895272 1717731 1086695 1244196 2487208
849622,2795800 1895272 1201171 1550605 266412
849791,2579533 1717731 1550605 1706622 1244196
850522,2487208 2579533 915508 266412 2348573
851856,2348573 479344 2047542 2579533 2148901
852293,2579533 2348573 2795800 931519 266412
852296,2148901 1550605 1895272 2047542 2750191
852457,2348573 931519 2148901 1086695 2775160
853069,1706622 479344 365608 2750191 1086695
853494,1244196 2750191 2148901 2348573 1086695
853701,2348573 1706622 2487208 2047542 266412
853985,1550605 2579533 915508 2047542 2148901
854042,915508 2750191 1706622 479344 1550605
