user_id,recommended_items
549893,1706622 266412 2579533 1201171 2750191
549929,365608 915508 2775160 1706622 1201171
550045,479344 1244196 1706622 2148901 2750191
550211,479344 266412 2047542 2487208 1086695
550317,1244196 915508 2348573 2579533 2487208
550432,2579533 1706622 2348573 2795800 479344
550912,2795800 1706622 1717731 1550605 931519
551058,931519 2148901 1717731 2775160 1895272
551081,2148901 2348573 2487208 1550605 1201171
551553,1086695 1706622 266412 2750191 2148901
551558,479344 2750191 266412 2579533 1895272
551685,931519 365608 1086695 2148901 1550605
551817,1201171 1244196 479344 365608 2750191
552117,2775160 1550605 2148901 2047542 1244196
552518,1717731 2750191 1550605 1244196 2047542
552977,2047542 365608 1244196 931519 2795800
554066,2750191 266412 931519 2579533 1550605
554293,2579533 479344 365608 915508 2795800
554342,1706622 2750191 2775160 2047542 1244196
554558,2750191 2148901 1244196 1706622 1086695
554802,1550605 2579533 365608 2047542 479344
554900,2579533 915508 2795800 1895272 2487208
554985,266412 2775160 2795800 2148901 2750191
555497,479344 2579533 2348573 266412 931519
556227,2775160 915508 1086695 2579533 2487208
556531,1550605 1717731 2775160 266412 1201171
556768,1717731 1244196 365608 2750191 1895272
557075,2348573 1086695 2487208 266412 365608
557309,2795800 365608 2579533 2750191 1201171
558390,2487208 2047542 915508 2750191 2348573
558568,1550605 1895272 2579533 2148901 2775160
558952,2348573 2579533 2148901 1244196 915508
558995,1244196 2148901 479344 2047542 1550605
559275,2795800 2047542 2348573 1086695 2148901
559879,1086695 2579533 2750191 1717731 2775160
560206,2795800 1895272 266412 2487208 915508
560934,1706622 2795800 2148901 931519 2579533
561107,931519 2775160 1706622 2487208 1895272
561165,1717731 2795800 1895272 1244196 1706622
561251,2775160 2795800 2750191 2047542 479344
561280,2775160 915508 2047542 1244196 1717731
562414,2047542 479344 2148901 2775160 1086695
562774,1706622 2487208 2348573 915508 1895272
562963,266412 1706622 1201171 2148901 2348573
563169,1717731 931519 2795800 2775160 1086695
563288,2579533 1717731 2047542 2750191 915508
563632,2795800 2487208 479344 2148901 1201171
563930,2148901 365608 2579533 479344 915508
563973,1550605 1086695 1244196 2148901 266412
564027,2047542 915508 2775160 931519 1706622
564066,1201171 479344 915508 2348573 1244196
564868,2775160 1717731 2348573 2795800 931519
564872,365608 2047542 915508 2775160 1717731
565026,931519 2775160 2047542 479344 2348573
565027,2579533 931519 2047542 2750191 2775160
565264,1895272 931519 1550605 479344 1717731
565367,2795800 1706622 1550605 2750191 2148901
565609,2047542 365608 915508 2487208 1717731
565776,1895272 1706622 1244196 931519 2775160
565967,1550605 1244196 1895272 2348573 2775160
565985,1895272 2750191 365608 2148901 2579533
566830,1244196 1550605 1717731 2348573 2750191
567063,2047542 915508 2487208 2348573 1717731
567503,2775160 2047542 479344 2487208 266412
567913,1550605 1895272 2579533 2487208 931519
568079,365608 266412 2775160 2750191 931519
568114,1706622 1244196 2775160 1086695 2795800
568221,915508 931519 2148901 365608 1086695
568687,479344 266412 1550605 2047542 915508
568975,2148901 479344 1717731 1895272 2795800
569155,2795800 2487208 2750191 365608 931519
569737,2750191 1086695 2148901 1717731 2775160
569812,1550605 479344 2750191 365608 2579533
569844,1706622 1201171 2795800 1550605 2579533
569966,2579533 1717731 931519 1895272 2148901
569995,1244196 365608 1895272 1717731 1201171
570248,931519 365608 915508 2487208 2348573
571703,1244196 2795800 2775160 1706622 266412
572101,1550605 2047542 2795800 2750191 1086695
572248,2579533 2348573 2775160 2750191 266412
572354,1086695 931519 2775160 915508 2487208
572568,266412 1201171 931519 2750191 2795800
572790,2795800 1895272 365608 1550605 2775160
572801,2348573 931519 2750191 2487208 2579533
572820,2348573 479344 1201171 2775160 931519
572924,915508 2795800 1550605 1244196 1706622
573272,2047542 2487208 2148901 2795800 1550605
573483,1895272 1550605 1086695 2348573 2148901
573757,479344 931519 2348573 2148901 1895272
573759,2775160 266412 915508 365608 1895272
574289,2795800 2750191 266412 2348573 1706622
574484,1201171 1086695 2148901 2047542 931519
574485,2579533 1201171 1717731 1895272 2795800
574693,2487208 2795800 1717731 479344 1244196
574948,1086695 2795800 266412 2348573 2750191
575020,2579533 1201171 1550605 2750191 1895272
575269,479344 915508 2795800 1717731 2579533
575337,2047542 1086695 2579533 365608 1201171
575387,1706622 1244196 2148901 1550605 2795800
575456,1550605 479344 915508 1717731 2148901
576097,2775160 2148901 1086695 266412 1717731
576155,2348573 365608 1550605 2750191 479344
576172,2795800 2487208 266412 2047542 365608
576221,1895272 2487208 1201171 1550605 2795800
576373,2487208 2348573 2775160 1244196 2750191
577513,1086695 1895272 1201171 2148901 2487208
578789,2487208 1086695 1895272 2579533 1201171
578971,2775160 2750191 2487208 2348573 266412
580061,365608 1201171 1244196 1086695 2750191
580567,2348573 2487208 2775160 2148901 2047542
580855,1244196 1550605 931519 1717731 2148901
581569,2348573 2047542 915508 1706622 2775160
581729,2775160 1201171 2148901 2795800 266412
581823,2795800 2348573 931519 915508 1550605
582004,2047542 1086695 1706622 1717731 931519
582286,2795800 365608 2047542 915508 1244196
582656,266412 2795800 2775160 2487208 1086695
582769,479344 1086695 2047542 365608 1201171
583177,266412 915508 365608 1717731 2148901
583683,1895272 2795800 2348573 1706622 2750191
583720,1895272 915508 1550605 2795800 365608
583856,2148901 2579533 2047542 1244196 266412
583966,2047542 1244196 1086695 2148901 2795800
585367,1550605 2148901 1201171 2487208 2775160
585839,915508 1244196 2750191 1086695 931519
586226,1086695 2775160 1550605 2047542 365608
586279,931519 1706622 1201171 915508 266412
586515,2148901 2047542 479344 1717731 1244196
586665,365608 1244196 2047542 1550605 2348573
586793,2148901 365608 1895272 2579533 931519
586837,931519 1201171 2579533 2487208 365608
587000,266412 1706622 365608 2487208 2148901
587039,365608 2795800 2348573 2750191 2487208
587599,2047542 2579533 931519 479344 1244196
588006,2750191 2148901 1201171 1086695 2775160
588111,2750191 915508 2795800 931519 2148901
588353,2148901 479344 266412 931519 1706622
588618,2579533 2750191 479344 2047542 2148901
588832,2775160 1086695 2148901 1895272 2750191
588927,2487208 1244196 2775160 1086695 2750191
589046,2775160 1550605 931519 2795800 365608
589162,365608 2750191 2348573 2579533 1201171
589499,266412 1717731 2348573 365608 2579533
589604,2750191 1717731 1895272 2775160 1706622
590311,1717731 266412 1201171 2750191 2487208
590418,2487208 1717731 1895272 479344 931519
590606,2579533 2148901 1706622 1201171 2795800
591219,1086695 2795800 1895272 1550605 2148901
591372,2775160 2047542 266412 1244196 2750191
591605,931519 915508 1706622 2047542 2775160
592254,2750191 365608 2775160 2348573 1717731
592365,2795800 2775160 1895272 266412 365608
592493,1201171 1550605 1706622 2775160 2750191
593201,1550605 2775160 1717731 365608 2348573
593393,2348573 1086695 1550605 2775160 2795800
593478,2579533 1201171 1244196 2148901 2795800
593503,2047542 2579533 479344 931519 2750191
594300,2148901 1086695 1201171 2775160 2750191
594365,1550605 2487208 1244196 1717731 479344
594752,931519 1895272 266412 1706622 1717731
594974,2775160 2487208 365608 1706622 1717731
595057,365608 2750191 2487208 1895272 2047542
595116,2795800 931519 2148901 915508 2775160
595781,1895272 365608 931519 2047542 1706622
596011,1201171 1086695 1244196 915508 2487208
596056,1706622 1717731 931519 2047542 2348573
596362,931519 1244196 266412 2750191 2348573
596638,2348573 365608 2750191 2148901 1201171
596785,1895272 266412 2487208 365608 2348573
597121,1550605 2750191 266412 2148901 1086695
597200,2148901 2795800 1201171 2487208 2579533
597875,2795800 2487208 931519 2775160 1244196
598064,1550605 2148901 915508 1706622 2775160
598811,1717731 931519 1201171 479344 2775160
598856,2487208 1717731 2148901 1244196 915508
599021,479344 915508 2750191 1550605 2348573
599461,2148901 1244196 931519 479344 915508
599587,1201171 2579533 2047542 1717731 365608
599698,1244196 915508 1086695 1201171 365608
599764,1086695 931519 2750191 2487208 2047542
599782,2775160 2047542 1550605 1706622 2487208
599960,1086695 915508 365608 2487208 1201171
600014,479344 1717731 931519 365608 2047542
600882,2047542 2579533 2775160 1550605 1086695
600938,479344 2775160 2047542 2750191 2795800
601272,2487208 1895272 1244196 479344 2579533
601372,2487208 931519 479344 1201171 365608
601603,2795800 2348573 1706622 1550605 2047542
601666,2487208 931519 2795800 2750191 1201171
602319,365608 1717731 1706622 1201171 2795800
602706,479344 2487208 2775160 1895272 2148901
602933,1706622 2775160 2047542 2579533 2148901
603001,2579533 1086695 2775160 1895272 1244196
603199,1895272 2148901 2348573 365608 1086695
603209,915508 2775160 2148901 2348573 2750191
603225,1201171 2148901 931519 1706622 2579533
603239,1895272 931519 479344 365608 1086695
603302,1086695 915508 2795800 1706622 1201171
603420,2148901 1244196 2348573 479344 915508
603974,2750191 915508 2348573 2579533 365608
604023,1706622 365608 2348573 1550605 2750191
604035,2775160 2148901 266412 1550605 2047542
604607,365608 915508 931519 1706622 2750191
605129,2487208 931519 479344 365608 2579533
605226,2750191 2795800 2348573 1244196 1895272
605420,1717731 1201171 365608 2775160 915508
605439,1086695 2795800 2047542 1201171 2487208
605777,2750191 931519 479344 2487208 1244196
606119,479344 1550605 931519 1244196 2579533
606385,915508 2750191 1550605 1717731 1895272
606609,1706622 2775160 1244196 2579533 2148901
606644,2775160 1244196 1086695 2487208 2795800
606738,1244196 1201171 2579533 2487208 365608
606934,1550605 365608 2148901 2579533 2750191
607467,1706622 2579533 2047542 931519 266412
607992,2750191 2487208 2579533 1550605 915508
608262,1550605 1706622 1201171 2750191 479344
608527,2579533 365608 2775160 915508 1201171
608541,479344 915508 2750191 1717731 2148901
608813,2579533 365608 1244196 1086695 1706622
608861,1244196 915508 2148901 2348573 2795800
609025,1550605 2775160 479344 2047542 2795800
609558,1201171 266412 2348573 1086695 2487208
609659,266412 2795800 2487208 2148901 2047542
610346,1244196 2775160 2348573 1895272 1550605
610609,2148901 1086695 365608 2750191 2795800
611257,1895272 1086695 1550605 365608 915508
611279,1086695 1550605 2775160 2579533 479344
611900,915508 2047542 1895272 2795800 1201171
611908,1244196 931519 915508 1706622 2775160
612282,1550605 2148901 479344 1706622 1895272
612457,1717731 2348573 2487208 365608 1895272
612605,1717731 931519 1086695 266412 2750191
612777,2148901 2047542 1550605 1895272 365608
612881,2775160 479344 2487208 2148901 1717731
612890,1717731 1244196 2750191 2487208 2579533
612983,365608 931519 1717731 1086695 2579533
613204,2750191 1086695 2579533 479344 1550605
613430,266412 1086695 1717731 1706622 2795800
613477,2795800 266412 2047542 365608 1550605
614474,1706622 266412 2047542 1201171 365608
614494,1706622 2047542 2795800 2579533 2487208
615225,2047542 479344 2795800 2750191 1706622
615354,2047542 2775160 2487208 365608 2148901
615396,1717731 2348573 1895272 1706622 365608
615456,2487208 1244196 2148901 1201171 365608
615471,2487208 266412 1717731 1895272 2750191
615930,1717731 2047542 2579533 2750191 2348573
616027,266412 2148901 1201171 2579533 1717731
616272,266412 2487208 1706622 2148901 2348573
616445,1706622 1717731 2148901 931519 2795800
617294,1550605 931519 915508 479344 365608
617673,479344 1550605 2047542 1244196 2750191
619045,365608 2487208 1717731 915508 2775160
619072,2775160 1201171 1717731 1550605 365608
619445,2750191 365608 2047542 2775160 1550605
619844,2750191 365608 2795800 2487208 2047542
620678,1244196 931519 1550605 1717731 365608
620852,2750191 2047542 1244196 2348573 1201171
621115,915508 2148901 365608 2348573 2579533
621393,1550605 1244196 2795800 1895272 1717731
621541,1717731 1201171 2348573 1895272 2487208
621574,2148901 915508 2348573 1244196 1895272
622076,1706622 1717731 915508 2148901 1201171
622156,479344 931519 2148901 2750191 1244196
622176,1201171 266412 1717731 931519 1244196
622451,2795800 2348573 1201171 1550605 266412
622479,479344 2047542 1244196 2775160 2148901
622970,2047542 1717731 931519 266412 2148901
623334,266412 2348573 2579533 2775160 1706622
623569,2795800 2348573 931519 2487208 365608
623936,365608 931519 2579533 2750191 1706622
624149,1895272 1717731 365608 931519 915508
624206,2348573 2775160 2047542 915508 1244196
624531,1086695 931519 1717731 2795800 1706622
624725,1706622 1895272 2047542 266412 1550605
624804,931519 1201171 365608 1244196 2579533
625720,2348573 1201171 1244196 2148901 2487208
626603,1244196 2047542 2348573 365608 479344
627103,2348573 1895272 2047542 931519 2148901
627112,915508 2047542 365608 2487208 1895272
627287,915508 479344 2750191 2047542 2579533
627298,266412 1550605 915508 2148901 2775160
627932,2750191 2047542 1550605 479344 1086695
628443,2795800 2579533 2750191 915508 2148901
629778,1706622 2795800 365608 1717731 1550605
630033,2148901 2775160 1717731 2487208 365608
630836,2775160 2579533 1086695 1201171 365608
631115,1086695 1201171 915508 1717731 2579533
631671,2795800 1244196 1550605 1717731 2487208
631708,1550605 1717731 2750191 931519 365608
632200,1201171 365608 1244196 266412 2775160
632284,1550605 915508 2775160 931519 2148901
632803,365608 1244196 1201171 266412 2795800
632829,1201171 1244196 2047542 931519 2795800
632881,2795800 931519 266412 2487208 479344
633258,365608 1550605 2487208 1706622 479344
633556,2148901 365608 1201171 915508 2750191
634240,2750191 1550605 2047542 1895272 931519
634414,931519 2775160 1086695 365608 2579533
634521,2487208 1244196 2750191 1550605 2579533
634553,915508 1201171 931519 1086695 1717731
635116,2148901 2579533 1550605 2750191 2047542
635390,2047542 2148901 1244196 2348573 266412
635420,266412 1086695 2487208 1550605 1717731
635948,2795800 365608 2047542 266412 1244196
636177,931519 1201171 1244196 365608 2148901
636455,1086695 931519 1201171 266412 2487208
636547,2579533 1550605 2750191 931519 1895272
636603,2795800 2775160 1895272 2750191 2148901
636679,2487208 365608 1244196 915508 1550605
637388,2348573 2775160 479344 1717731 2750191
637556,2047542 1895272 2579533 1550605 266412
637774,1706622 1550605 479344 2047542 1895272
637908,1244196 365608 2487208 1550605 2750191
637922,1086695 479344 2795800 2750191 1717731
637981,1201171 1717731 2148901 931519 2775160
638134,931519 1244196 365608 2750191 2047542
638297,1895272 479344 915508 1706622 2795800
638622,365608 2487208 1895272 266412 1244196
638812,2348573 266412 1717731 365608 1201171
638883,2047542 1201171 1086695 915508 1706622
639039,479344 2775160 266412 2579533 1086695
639236,479344 2487208 365608 915508 1201171
639322,1550605 2348573 1895272 2750191 2579533
639376,1706622 2775160 2795800 1717731 1201171
639432,2579533 2348573 1895272 266412 1717731
639992,365608 1550605 2750191 1717731 1244196
640447,931519 2579533 1895272 365608 2750191
641008,2750191 1550605 1086695 2487208 1706622
641142,1550605 915508 2487208 1244196 1706622
641986,2148901 2750191 1895272 1201171 1717731
642232,2795800 2348573 1201171 1717731 2775160
642430,1706622 2487208 1550605 365608 915508
642619,2775160 1895272 915508 1550605 1201171
643094,1244196 2047542 266412 1086695 1895272
643227,1895272 2047542 2750191 365608 931519
643231,2487208 1550605 2750191 915508 2047542
643546,1244196 2750191 1201171 1895272 915508
644485,2795800 1201171 2579533 2047542 2487208
644493,1895272 1086695 2775160 479344 2348573
644500,2348573 1717731 1244196 2148901 931519
644565,915508 931519 2047542 2579533 266412
644627,1201171 1717731 1895272 1706622 266412
644640,1201171 1895272 915508 2047542 1706622
644765,1895272 1086695 365608 915508 2047542
644865,915508 1244196 365608 2348573 2579533
644948,1086695 479344 2148901 1244196 1717731
645084,2348573 2047542 365608 2487208 1086695
645387,2487208 915508 365608 931519 266412
645413,1895272 1086695 2795800 2487208 2348573
645429,365608 2795800 1201171 915508 479344
645447,1895272 479344 2579533 2047542 1201171
645450,1201171 1717731 2579533 2148901 2750191
646366,2750191 2148901 1895272 2795800 1706622
646483,2047542 915508 2148901 1717731 2775160
646506,1086695 931519 2348573 915508 1550605
646661,1086695 1244196 2047542 365608 2348573
649037,2148901 1550605 2750191 2775160 479344
649044,915508 2775160 1086695 1706622 2148901
649369,2348573 1717731 2148901 266412 2047542
649820,2579533 2750191 1706622 1895272 2047542
649899,1706622 1086695 1201171 365608 266412
649916,2795800 1244196 915508 2487208 1086695
649994,1086695 1717731 1895272 2579533 2775160
650286,1550605 2047542 479344 1201171 1706622
650327,1717731 266412 931519 1086695 479344
650784,1201171 1086695 2148901 1244196 2047542
650941,1244196 479344 1717731 2348573 365608
651099,915508 1086695 1717731 1201171 365608
651222,2487208 2795800 1717731 1895272 479344
651964,2148901 1706622 1895272 2487208 2775160
652018,266412 2487208 1550605 2750191 2795800
652085,1706622 931519 2750191 1717731 365608
652120,2750191 479344 365608 915508 1717731
652166,1717731 2047542 2487208 2775160 1706622
652775,2750191 365608 1895272 1244196 2795800
653097,2148901 2579533 1201171 365608 1244196
653189,2775160 2148901 479344 1717731 2795800
653463,365608 1706622 479344 266412 1717731
653469,1201171 2795800 2047542 2487208 1086695
653560,1201171 2750191 2579533 479344 1706622
653922,1244196 1086695 2579533 2148901 1550605
653982,2348573 479344 1706622 1895272 931519
654486,1706622 2775160 915508 2047542 1550605
654669,2579533 1201171 1895272 1550605 2348573
654721,2348573 931519 479344 2795800 1550605
654961,2750191 365608 1717731 2487208 2148901
655020,479344 2795800 2348573 2579533 915508
655618,266412 2579533 1550605 1086695 1706622
655921,2148901 1895272 915508 1244196 365608
656106,1717731 479344 1895272 931519 2579533
656450,2750191 1895272 1550605 2348573 2795800
656524,1244196 2148901 2348573 915508 2775160
657029,2750191 365608 2579533 931519 1706622
657163,1244196 931519 1717731 1086695 2579533
657202,1086695 2148901 1244196 266412 2795800
658000,1550605 1717731 1086695 1244196 2775160
658043,2775160 365608 2795800 1550605 2047542
658209,1717731 479344 1201171 2795800 266412
659002,1244196 2795800 365608 2148901 2579533
659676,1895272 1550605 2795800 365608 931519
659901,2795800 1550605 1706622 1086695 2579533
660040,2795800 2148901 1717731 2487208 1086695
660050,479344 2487208 2579533 1895272 1086695
661223,2775160 1244196 1550605 266412 2750191
661426,1244196 931519 1201171 2579533 1086695
661982,915508 1706622 2795800 2579533 2750191
662182,2579533 2148901 1717731 2047542 479344
662415,931519 2047542 2750191 1717731 1550605
662444,2579533 931519 2487208 1717731 915508
662882,1550605 2348573 1706622 2775160 915508
663098,1550605 365608 2047542 1086695 1895272
663203,1244196 2148901 2579533 2775160 266412
663358,915508 1706622 2750191 931519 479344
663471,1717731 1550605 365608 931519 2487208
663978,2775160 365608 931519 1086695 479344
664622,1895272 1244196 1201171 1717731 365608
664831,2795800 1244196 1895272 1201171 1086695
664985,931519 1086695 1706622 2775160 2047542
665216,365608 1706622 2579533 1086695 479344
665244,1706622 479344 2487208 915508 1550605
665263,2148901 2775160 1706622 1086695 479344
665388,266412 1717731 1706622 2047542 1201171
665405,2047542 2148901 931519 2795800 915508
665481,2148901 1550605 1086695 365608 1706622
665929,2795800 479344 2348573 1201171 2487208
666191,1244196 2795800 266412 2047542 2750191
666412,1895272 1550605 2795800 1086695 2348573
666456,365608 2750191 2348573 2579533 479344
666700,266412 2795800 1201171 1895272 2750191
666735,2579533 2148901 2750191 1086695 2487208
667303,365608 266412 2348573 2487208 2795800
667326,2750191 2795800 479344 1895272 2348573
667363,1201171 2795800 1244196 2348573 1086695
667531,2775160 2579533 266412 365608 2487208
667651,2795800 2775160 1550605 2750191 1717731
668306,1244196 2148901 365608 2047542 2750191
668320,266412 2795800 931519 2579533 365608
668412,1550605 2775160 2348573 365608 2047542
668440,2795800 2775160 2750191 1706622 1201171
668488,2579533 931519 266412 2750191 365608
668978,931519 266412 915508 2579533 1895272
668986,2795800 2775160 2750191 1706622 2148901
669105,2795800 2487208 266412 1717731 2750191
669195,479344 931519 2047542 2775160 1706622
669216,1550605 365608 915508 2795800 2487208
669456,1201171 2579533 1550605 931519 365608
669517,2775160 2795800 2487208 1086695 266412
670221,2487208 2795800 1550605 1706622 365608
670276,1201171 479344 915508 2795800 1086695
670613,2047542 915508 1717731 1550605 2148901
671027,1550605 1895272 2047542 2750191 2487208
671199,2750191 479344 1244196 2487208 266412
671742,915508 266412 1717731 2579533 1244196
672246,2047542 1550605 1717731 1895272 1244196
672782,1706622 2047542 2750191 2579533 266412
673652,2487208 2148901 479344 2348573 2579533
673741,1244196 1706622 1550605 2047542 479344
673756,2047542 1895272 2795800 365608 1717731
674522,915508 2775160 2487208 1244196 2148901
674567,2579533 2775160 2795800 2148901 2047542
674960,931519 1086695 2487208 915508 479344
675008,1706622 1717731 2148901 1201171 2047542
675061,365608 2487208 2148901 1086695 1550605
676076,2047542 2487208 2579533 1717731 1086695
676693,931519 1895272 2348573 479344 2795800
676804,479344 2750191 1717731 1706622 1086695
676947,479344 2750191 2348573 1550605 1244196
677228,2487208 1201171 2579533 931519 915508
677661,1201171 1244196 2795800 931519 1550605
677772,2148901 1244196 1086695 479344 2579533
678096,1550605 479344 1717731 2795800 365608
678272,2148901 365608 2487208 1244196 1550605
678887,2775160 2487208 1895272 915508 931519
679475,2487208 1244196 931519 2775160 2047542
679644,1717731 479344 1244196 2775160 266412
680242,2148901 2487208 1086695 2579533 2047542
680449,365608 266412 1550605 931519 915508
680482,931519 1717731 1895272 1201171 365608
680856,2348573 2148901 931519 2750191 2487208
680936,1244196 2487208 1201171 266412 1086695
680979,1717731 1895272 1706622 2487208 2148901
681179,1895272 931519 2775160 2148901 2750191
681192,2348573 1717731 2795800 915508 2775160
681936,1717731 266412 931519 2579533 1086695
682007,2750191 2148901 2348573 1550605 2775160
682466,1706622 1717731 1244196 1550605 2047542
682526,365608 1895272 2047542 1201171 2487208
683268,2047542 2487208 1550605 2579533 266412
683743,1717731 2047542 1706622 479344 1895272
684230,2579533 2750191 1244196 2487208 266412
685045,1550605 1895272 2047542 2795800 1706622
685378,1244196 1895272 2348573 266412 1706622
685712,479344 1895272 365608 1550605 2487208
685813,1706622 2348573 1895272 1086695 266412
685929,1717731 931519 1086695 2487208 2579533
686738,1550605 2579533 2047542 479344 931519
686822,931519 2579533 2148901 2750191 1895272
687484,2047542 2348573 1086695 931519 1244196
687494,1717731 1201171 2775160 1244196 479344
687499,1086695 1244196 1717731 931519 2047542
687534,1086695 2775160 1550605 931519 2348573
687739,2795800 1895272 479344 2579533 2775160
687906,1201171 1086695 2348573 2047542 2148901
688094,915508 1550605 1086695 1244196 1201171
688100,2795800 2750191 2487208 1086695 1244196
688409,1895272 2047542 1086695 915508 1244196
688784,365608 1244196 1895272 1706622 1717731
688811,2579533 365608 1201171 266412 915508
690161,1717731 1086695 1706622 365608 2487208
690262,1201171 1895272 266412 915508 2487208
690305,1706622 2750191 266412 1717731 2348573
690866,1201171 915508 2487208 1895272 266412
691314,2148901 2047542 1244196 1086695 915508
691824,1244196 479344 1895272 2348573 1717731
692082,2047542 2750191 2487208 2348573 1706622
692383,1201171 1550605 479344 2487208 1895272
692642,479344 1895272 1086695 2348573 2795800
693221,915508 365608 2750191 1717731 2579533
693583,2775160 931519 2148901 915508 2348573
693961,915508 2775160 2750191 931519 2579533
693993,2795800 2579533 1201171 1706622 1244196
694051,266412 2579533 1201171 2795800 1244196
694095,1717731 2795800 2348573 1244196 2750191
694331,915508 1717731 2047542 931519 2348573
694432,2775160 1895272 1201171 1086695 2795800
694865,2579533 1550605 2348573 931519 2148901
695201,1895272 2487208 2348573 2047542 1717731
695417,266412 2148901 2750191 2795800 1895272
696349,2148901 1717731 2487208 2775160 479344
696480,2487208 1086695 1706622 1244196 266412
696532,915508 1706622 1086695 2775160 1201171
696578,2750191 1201171 479344 1717731 2775160
697311,1086695 1244196 2775160 2487208 2750191
697627,1706622 1717731 365608 1086695 915508
697633,1201171 2795800 931519 1706622 365608
697715,2795800 1706622 266412 931519 1201171
697855,915508 2795800 2579533 2487208 931519
698151,2148901 1086695 365608 2047542 2579533
698208,1086695 1244196 931519 2148901 915508
698794,266412 2750191 2047542 915508 2775160
699492,1086695 1201171 2487208 2148901 365608
699902,915508 479344 1706622 2047542 2579533
700285,1717731 1201171 1706622 1550605 2148901
700308,266412 2579533 1086695 1706622 365608
700944,2775160 931519 915508 2579533 2047542
701081,2579533 479344 1244196 1706622 1717731
701101,1244196 2487208 365608 479344 2750191
701286,2148901 479344 365608 2487208 1244196
701484,1244196 2348573 1550605 931519 266412
702167,2047542 1550605 2148901 1086695 2487208
702714,2579533 1550605 2795800 2047542 479344
703087,266412 2348573 1550605 1717731 1086695
703153,2047542 2579533 2795800 2750191 479344
703236,479344 2348573 1717731 2795800 1201171
703243,2775160 1201171 1895272 2348573 1706622
703367,2579533 1086695 2775160 915508 1550605
703680,479344 2795800 1706622 2775160 2348573
703807,1706622 1717731 2750191 2579533 1086695
703984,1086695 266412 1717731 479344 2047542
704265,2487208 1244196 2579533 2148901 2775160
704773,479344 1086695 1706622 1717731 2487208
704929,479344 2047542 915508 2579533 365608
705119,2795800 2047542 1895272 2148901 1550605
705407,931519 2750191 2579533 266412 1717731
705422,1706622 2750191 2487208 2579533 931519
705448,266412 1895272 2047542 1717731 2750191
705619,1717731 2148901 931519 2795800 2348573
706513,1201171 2047542 1706622 1717731 1895272
706955,1201171 479344 1717731 1550605 266412
707321,1895272 266412 2348573 1244196 2148901
707562,1086695 1717731 2795800 479344 915508
707678,2148901 1244196 1717731 2750191 915508
707831,2750191 915508 1895272 2047542 479344
708026,1550605 1706622 1244196 2047542 2487208
708267,1086695 1717731 2775160 479344 365608
708432,1706622 479344 2795800 2148901 266412
708606,2348573 2579533 1086695 1706622 915508
708791,1550605 479344 365608 915508 2348573
709003,1201171 2148901 479344 365608 2348573
709124,2795800 365608 2148901 1550605 1717731
709215,2579533 2348573 1706622 1086695 266412
709342,931519 2047542 266412 365608 1550605
709969,2775160 1550605 365608 931519 1717731
709974,365608 479344 2348573 2148901 2795800
710105,2579533 1550605 1244196 1717731 915508
711711,1201171 1706622 915508 365608 1717731
711871,931519 266412 2579533 1086695 2750191
712167,479344 2579533 1717731 1550605 365608
712237,2775160 1550605 931519 2047542 1717731
712507,2047542 1706622 2148901 2750191 2795800
712516,2487208 1244196 1895272 2148901 1706622
712724,2148901 2348573 365608 1706622 1201171
712850,1244196 2750191 2579533 1086695 2487208
712875,2148901 266412 2775160 931519 1201171
713180,931519 266412 915508 479344 2795800
713598,2750191 1550605 1201171 2047542 1086695
713999,1244196 266412 479344 2775160 2487208
714098,915508 1244196 1086695 1201171 1895272
714167,2148901 1706622 365608 2775160 2795800
714306,1550605 365608 2047542 1717731 915508
714654,1086695 1201171 2775160 1895272 1244196
714902,2348573 2047542 1717731 2775160 2795800
715734,931519 479344 1086695 1244196 1201171
716442,2579533 1550605 1086695 1244196 2795800
716813,1706622 1201171 1086695 1717731 2579533
716972,2348573 1201171 2148901 915508 2750191
717011,2348573 915508 1244196 1706622 931519
717754,931519 2750191 1244196 2047542 1717731
717862,1717731 2148901 1895272 1244196 915508
717911,1086695 1201171 1550605 479344 2750191
718076,1706622 1895272 479344 1717731 2579533
718308,1086695 2775160 2348573 2047542 2487208
718410,2795800 1086695 2348573 1550605 365608
718723,365608 1244196 2348573 266412 1550605
718754,1706622 915508 1201171 2775160 2750191
719081,2487208 1706622 1550605 2579533 2750191
720520,365608 1895272 2795800 2775160 266412
720814,365608 1895272 2348573 2148901 2795800
721521,2487208 1895272 1717731 1201171 365608
722980,2795800 931519 1201171 2775160 2348573
723180,2487208 915508 479344 1550605 2348573
723188,931519 2148901 2487208 2047542 479344
723331,2795800 2487208 931519 2148901 2047542
723409,1244196 365608 1895272 1550605 2579533
723674,2348573 915508 1550605 2487208 1244196
723699,2750191 2148901 266412 2348573 1201171
723795,1895272 365608 479344 1550605 1244196
724035,2750191 2795800 1895272 2775160 931519
724083,1201171 931519 2047542 479344 266412
725052,1717731 2148901 365608 2775160 1201171
725069,2775160 1550605 2579533 2750191 915508
725090,1201171 365608 2795800 931519 1244196
725828,1717731 2348573 2148901 365608 915508
727120,1086695 2579533 266412 1706622 1244196
727846,1550605 1706622 2148901 2047542 915508
727932,2348573 1201171 266412 1706622 1086695
728093,479344 931519 1244196 1895272 266412
728233,2579533 1086695 1706622 931519 2348573
728668,1706622 2348573 1201171 479344 1086695
728793,2775160 266412 2795800 1086695 915508
