user_id,recommended_items
878512,2348573 915508 2047542 1086695 1895272
878798,2579533 1895272 266412 2148901 2750191
879138,2348573 2047542 1895272 2795800 2579533
879304,915508 2795800 2487208 2348573 2047542
879513,2047542 2348573 2579533 1550605 1706622
880088,479344 2579533 1244196 931519 1717731
880830,2148901 479344 931519 2047542 1244196
880940,2487208 1706622 2795800 915508 1086695
881352,2579533 2348573 1201171 2775160 1717731
881512,1717731 2795800 266412 2047542 915508
881584,1706622 1895272 266412 1717731 2487208
881613,931519 2795800 2348573 1550605 2047542
882301,2795800 931519 1706622 2579533 2750191
882337,479344 1717731 1086695 2775160 2750191
882500,931519 2750191 2795800 1244196 1086695
882991,931519 2148901 2487208 1706622 1201171
883571,365608 479344 2775160 2795800 2750191
883755,1550605 1244196 1717731 1086695 2047542
883785,266412 1086695 1717731 1706622 2487208
884447,2750191 2579533 1086695 1550605 2487208
884475,2348573 2047542 2795800 1895272 1086695
884587,2487208 266412 915508 365608 1706622
884715,479344 1201171 2348573 1086695 2795800
885540,365608 2047542 2148901 266412 2750191
885596,931519 1244196 915508 365608 2487208
886767,1086695 1550605 931519 365608 2148901
887228,1895272 2348573 1717731 479344 2487208
888060,1717731 2795800 915508 2487208 2579533
888545,1244196 931519 2775160 2579533 2487208
888596,931519 915508 365608 1244196 2047542
888656,2795800 1550605 2750191 2579533 1086695
889560,2795800 2775160 479344 1086695 2579533
889574,1201171 2487208 365608 1244196 1086695
889606,2795800 1706622 2487208 2750191 479344
889794,2047542 1706622 1717731 2750191 2148901
889818,2579533 2775160 1895272 2148901 1717731
889906,1244196 1706622 2487208 479344 2775160
890094,2750191 1895272 266412 1244196 1086695
890183,931519 365608 2148901 1706622 266412
890594,266412 2487208 1717731 931519 1244196
890857,2795800 2487208 2348573 2579533 915508
891030,2750191 2487208 1550605 1244196 2795800
891058,2047542 1201171 1086695 1895272 2579533
891448,931519 2487208 2148901 2348573 2047542
891465,266412 1201171 1895272 2148901 1717731
891850,1550605 915508 1895272 2047542 2795800
892207,2795800 2148901 1717731 2047542 915508
892223,931519 2579533 479344 2795800 1550605
892501,2750191 2795800 1086695 2148901 2348573
892647,931519 365608 2750191 2579533 1244196
892977,915508 1201171 266412 2579533 479344
893246,915508 365608 266412 2795800 1244196
893464,2148901 1706622 2750191 1550605 479344
894076,2795800 1717731 2775160 1895272 931519
894177,915508 1550605 2750191 2579533 2487208
894605,2750191 2775160 479344 915508 1717731
895588,2775160 1244196 1550605 2148901 2579533
895632,2047542 2775160 1717731 1895272 931519
895885,1895272 2795800 479344 931519 2348573
895929,1706622 1201171 365608 2750191 2795800
895954,1895272 1244196 2579533 915508 2047542
895972,2775160 2795800 365608 479344 266412
896061,479344 1717731 1201171 1244196 2348573
896116,1550605 2579533 915508 2487208 2775160
896211,365608 2047542 1201171 1895272 2579533
896309,1086695 915508 2795800 931519 2487208
896474,2348573 1201171 2750191 2487208 1086695
896595,2148901 479344 1706622 915508 266412
897079,2148901 1201171 915508 1895272 1550605
897502,479344 1895272 2795800 1201171 2487208
897574,2775160 915508 931519 1895272 2148901
897665,365608 2795800 266412 1244196 479344
897927,2047542 1895272 2579533 2775160 1550605
898350,1550605 2148901 2579533 2775160 479344
898429,479344 1086695 931519 2775160 1706622
898697,2348573 2775160 2148901 2047542 365608
899171,1201171 2487208 2348573 2750191 266412
899310,1086695 1244196 2487208 931519 2148901
899345,479344 1717731 365608 2047542 1244196
899560,2348573 365608 2579533 1244196 2148901
899681,2348573 1717731 2750191 1895272 1244196
899835,2579533 2047542 2148901 2348573 1086695
900127,2047542 2487208 266412 1706622 915508
900441,1201171 1244196 266412 2148901 2775160
900880,365608 1895272 1201171 1706622 1550605
901058,1895272 2750191 2148901 1550605 1201171
901293,2348573 1717731 915508 1086695 1550605
901748,2795800 2348573 1244196 2047542 2750191
901749,1895272 2487208 931519 2148901 1717731
902474,1895272 1717731 2775160 2047542 479344
902682,2348573 931519 2047542 1201171 365608
904303,1550605 2047542 1706622 2579533 1201171
904607,2750191 2148901 1086695 1706622 2579533
904846,2487208 266412 915508 479344 2047542
904848,2775160 931519 2795800 1244196 1717731
905109,1244196 1550605 2047542 2795800 1717731
905510,2047542 1717731 479344 2487208 266412
905961,1244196 2047542 1201171 1717731 915508
906062,2750191 2348573 2795800 479344 915508
906324,1201171 1717731 2775160 266412 2487208
906642,2579533 1201171 1086695 2148901 2047542
907044,1717731 1201171 2487208 2795800 2775160
907080,2348573 1201171 915508 365608 2487208
907179,2047542 1244196 2348573 266412 1895272
907409,1201171 1706622 2795800 1717731 365608
907470,2579533 2047542 1717731 1706622 2487208
907904,1201171 1550605 2579533 1244196 2775160
908218,2148901 2047542 1717731 931519 1550605
908238,2487208 1550605 1244196 365608 915508
908352,2348573 479344 2579533 1706622 2775160
908708,1895272 931519 2579533 2795800 2148901
909198,2487208 2750191 2047542 1717731 1201171
909323,2148901 1717731 2348573 915508 2775160
910339,1086695 2148901 931519 2775160 1895272
910610,2750191 1706622 1244196 2579533 2047542
911388,2047542 2348573 915508 1895272 1244196
912064,365608 266412 931519 2148901 2487208
912069,365608 2487208 2775160 266412 2348573
912922,2750191 1717731 479344 365608 1086695
913286,479344 365608 1201171 2487208 2348573
913492,1895272 2795800 2148901 1706622 2750191
913634,2487208 2348573 1244196 1717731 915508
913883,1244196 2579533 365608 2750191 1086695
914158,2487208 2047542 1244196 1706622 1550605
914182,2047542 2775160 2750191 931519 1201171
914284,2487208 2579533 1717731 1086695 1706622
914850,915508 1086695 2775160 1201171 2750191
915310,1717731 1244196 2348573 1706622 1895272
915322,1895272 915508 1550605 2795800 2579533
915596,931519 2487208 1717731 2148901 2047542
915690,479344 2047542 2148901 2795800 266412
916607,2047542 915508 2750191 2795800 365608
917512,931519 1244196 266412 1201171 1717731
917876,1201171 1717731 365608 2348573 2579533
918202,479344 915508 1201171 1244196 2348573
918246,931519 915508 479344 2775160 266412
918341,365608 2795800 479344 1550605 1895272
918730,2775160 266412 1244196 365608 2348573
919124,1244196 2348573 2775160 1895272 2579533
919444,266412 931519 1244196 2047542 2148901
919876,479344 2775160 266412 2750191 1244196
920495,2750191 1550605 2047542 1086695 1201171
921887,1086695 1895272 365608 1201171 1706622
921934,2487208 915508 365608 1895272 2579533
922014,2750191 931519 365608 2047542 1201171
922261,1244196 1717731 2579533 2487208 1550605
922650,1086695 2579533 931519 2348573 1201171
922774,915508 2348573 1895272 1706622 2487208
923097,2750191 2775160 1244196 931519 1086695
923224,1895272 2775160 1244196 2795800 2579533
923673,2148901 2579533 2775160 2047542 479344
923766,1086695 2775160 2795800 2579533 1550605
924067,2148901 2750191 1086695 1201171 931519
924089,2047542 1550605 2148901 266412 2487208
924159,2795800 2750191 1706622 1717731 2148901
924248,479344 2750191 1201171 1717731 915508
924276,2047542 266412 2148901 365608 1244196
925527,365608 2750191 931519 1201171 2148901
925621,1244196 2487208 479344 1717731 2775160
925951,2148901 931519 2487208 365608 2348573
926447,1201171 2148901 365608 1895272 2775160
926506,2047542 479344 2775160 931519 365608
926663,2348573 1201171 931519 1717731 2775160
927172,2750191 2047542 931519 915508 1086695
927209,1895272 1550605 2047542 2750191 2795800
928221,2795800 2750191 2579533 1706622 2148901
928302,2750191 2487208 1086695 2047542 2348573
928505,479344 1717731 1201171 1244196 2750191
928744,2579533 1895272 2750191 365608 915508
928875,1895272 1550605 2579533 1717731 2148901
929638,2795800 2775160 365608 479344 1550605
929673,2348573 1086695 1706622 1550605 2047542
929679,1244196 2348573 2775160 2487208 2750191
929858,2775160 365608 1550605 2148901 915508
930052,1086695 2775160 479344 2579533 915508
930380,1706622 1086695 365608 2579533 2348573
931236,1895272 1717731 1201171 1086695 2775160
931254,2047542 1895272 1706622 2148901 2487208
931431,2795800 2148901 1086695 2487208 1201171
931769,931519 1550605 1706622 2750191 266412
931971,931519 2148901 1244196 2047542 1086695
932124,2487208 2348573 2047542 2795800 266412
932343,266412 2148901 1717731 1706622 1086695
932934,2579533 1201171 266412 1086695 2348573
933186,2487208 2148901 1244196 365608 1086695
933222,1706622 2148901 915508 2795800 1717731
933364,1201171 1244196 2775160 2750191 2047542
933606,479344 1717731 1201171 365608 1895272
933623,2487208 1244196 1895272 931519 1086695
934300,1717731 2750191 266412 2795800 931519
934600,915508 2348573 1895272 2795800 479344
934801,2348573 1086695 2047542 915508 1550605
934827,1244196 2750191 2487208 1706622 2047542
934934,479344 1086695 2750191 1717731 2148901
935548,1706622 2775160 479344 266412 1086695
935805,1717731 1244196 2579533 2750191 266412
935928,1706622 266412 915508 2148901 1895272
936327,266412 2750191 1086695 1550605 2047542
936672,2047542 2750191 1717731 2775160 1550605
936712,2487208 2348573 2148901 266412 2750191
937200,1201171 2795800 2775160 931519 2750191
937407,1086695 2750191 1706622 2487208 1550605
938054,2487208 2148901 1201171 2775160 2795800
938272,2348573 365608 479344 915508 1550605
938306,915508 2750191 1086695 2775160 2487208
938410,2148901 2775160 2579533 1706622 2348573
939219,1550605 2047542 1201171 1086695 1895272
939700,2487208 1550605 1717731 2795800 479344
940869,2487208 1706622 2047542 1895272 479344
941196,2579533 931519 2795800 2775160 1550605
941395,1895272 365608 2795800 915508 2579533
942155,2148901 2579533 2047542 2775160 2795800
942348,1706622 1201171 2750191 2047542 1895272
942506,931519 2750191 2348573 1244196 1895272
943055,2579533 2795800 915508 1550605 2487208
943508,1550605 2795800 2148901 2487208 1706622
943720,2348573 915508 479344 1086695 1895272
944449,266412 2750191 2047542 479344 2148901
944723,1717731 1086695 2047542 2348573 2795800
945585,2750191 365608 266412 1895272 2795800
945851,266412 2487208 2148901 2775160 2579533
946058,479344 1895272 2148901 2750191 915508
946204,2148901 1086695 266412 2579533 1244196
946553,1201171 2579533 2348573 2047542 915508
946648,2348573 1244196 1717731 915508 2148901
947049,915508 2750191 1244196 2348573 2047542
947082,2047542 915508 266412 1895272 2148901
947221,266412 2487208 479344 2047542 2348573
947223,1086695 931519 2579533 2047542 1244196
947642,1717731 2795800 2579533 1201171 2775160
948202,479344 1086695 1244196 2775160 1706622
948233,915508 2487208 266412 1244196 2348573
949844,1201171 1717731 1550605 1706622 931519
949968,2750191 266412 2148901 1895272 479344
950348,1086695 1201171 1706622 931519 266412
950545,915508 2487208 2047542 2750191 1895272
950769,2750191 1706622 479344 1717731 365608
950829,931519 1550605 2795800 2579533 1244196
950839,2047542 1201171 2795800 931519 479344
950877,1717731 2795800 2348573 1706622 266412
950913,1717731 1201171 2795800 2148901 931519
951034,2047542 2148901 2750191 2579533 1550605
952484,2348573 1244196 365608 1201171 479344
952854,2795800 1201171 1086695 2775160 2487208
952979,1201171 479344 2775160 2487208 1244196
953452,2579533 365608 479344 2348573 2750191
953622,2487208 1201171 1244196 915508 1717731
953661,266412 1706622 1550605 2750191 2775160
953773,915508 1201171 1717731 2579533 2750191
954438,931519 1706622 1895272 479344 915508
954948,1717731 2775160 479344 1706622 1550605
954952,915508 1895272 2750191 365608 1706622
954999,2047542 2750191 1244196 931519 479344
955411,931519 1895272 2348573 915508 365608
955590,915508 1201171 479344 931519 266412
955720,915508 1550605 2148901 266412 1086695
956095,1717731 365608 2579533 2775160 2795800
956242,931519 479344 1717731 2348573 365608
956304,2579533 2795800 2348573 1717731 365608
956317,2348573 2795800 1717731 1706622 931519
956951,1717731 1201171 479344 1244196 1086695
957060,2487208 1717731 2348573 266412 365608
957446,2795800 2775160 1086695 2047542 1201171
958899,266412 1550605 2795800 1895272 2750191
960104,2750191 1201171 1550605 266412 2348573
960371,1717731 2487208 365608 1550605 479344
961007,365608 1244196 1550605 266412 2047542
961234,1086695 1895272 1201171 2487208 1550605
961727,2795800 2148901 1244196 1717731 266412
962001,1706622 1201171 1895272 2148901 2579533
962083,1717731 915508 2795800 2047542 2579533
962296,1086695 266412 2148901 1244196 2348573
962497,2148901 2579533 1706622 266412 2487208
962509,1201171 1086695 915508 1717731 1550605
962637,2348573 1706622 2148901 2579533 479344
962823,365608 2579533 1895272 479344 1706622
963079,479344 2750191 365608 2795800 915508
963208,2775160 1706622 1086695 479344 1550605
963456,915508 365608 2348573 2775160 1706622
963710,2795800 266412 915508 479344 1244196
964019,1550605 2047542 1244196 2487208 2348573
964901,931519 1201171 2795800 2579533 2348573
965376,365608 2487208 1895272 1086695 2348573
965555,2348573 2750191 1717731 1895272 931519
965978,2487208 2579533 1086695 2775160 1895272
966046,2148901 2775160 2750191 1895272 1717731
966692,2148901 2750191 2047542 1895272 1717731
966973,1895272 2579533 931519 2795800 2348573
967271,915508 1717731 2148901 2487208 2750191
967915,1244196 1086695 365608 1895272 1550605
968030,2775160 479344 2148901 266412 1895272
968045,1201171 2775160 931519 2348573 2579533
968354,931519 1706622 915508 1086695 1895272
968986,1895272 2148901 2047542 479344 2775160
970042,2348573 1550605 1706622 2795800 2487208
970373,1244196 2775160 2795800 2487208 266412
970531,266412 1244196 365608 1717731 931519
970939,1086695 915508 2148901 1895272 1244196
971564,1717731 2775160 2487208 266412 2795800
972018,1086695 1717731 2750191 915508 2487208
972204,2487208 2750191 1717731 1086695 266412
972213,1706622 2148901 2348573 2750191 365608
972498,2795800 915508 2487208 2348573 2775160
972825,1201171 2795800 2348573 1086695 479344
972922,931519 2148901 2579533 266412 1706622
973044,2775160 2579533 1086695 2148901 1717731
973163,1895272 915508 2750191 2047542 931519
973419,1706622 2775160 1086695 1717731 365608
973581,1550605 915508 2750191 2579533 2795800
973634,2047542 1717731 915508 365608 1201171
973663,2148901 2579533 2795800 1244196 266412
974268,2487208 266412 365608 2579533 2047542
974875,1717731 1201171 2148901 931519 1086695
974909,2775160 1201171 2148901 1717731 266412
974926,266412 915508 1706622 2487208 2047542
975101,365608 1895272 1201171 1706622 2348573
975162,931519 2487208 479344 2047542 2579533
975423,915508 1550605 2348573 1895272 1201171
976058,2775160 1201171 2148901 2579533 1550605
976863,2795800 266412 2750191 915508 1717731
977056,2148901 1717731 2348573 365608 266412
977213,1201171 266412 1086695 1717731 479344
977285,2795800 1550605 2579533 2750191 1244196
977856,365608 2047542 2775160 1201171 266412
979075,2348573 1717731 266412 1086695 2775160
979422,1717731 2487208 2775160 2148901 266412
979432,2487208 2148901 1244196 365608 2775160
979457,266412 1717731 1086695 2487208 1244196
979577,2047542 915508 2579533 2348573 2750191
979993,2750191 266412 1717731 365608 915508
980167,1201171 365608 2579533 931519 266412
980297,2579533 1244196 2775160 2487208 1086695
980344,2148901 2795800 931519 2348573 1086695
980538,2487208 915508 1201171 266412 1717731
981526,479344 1244196 2775160 2148901 2487208
981696,2795800 2148901 1717731 915508 1706622
982219,2775160 915508 1550605 931519 1201171
982774,2047542 1706622 2348573 1717731 2775160
983217,2047542 1201171 1706622 1717731 2579533
983512,2348573 1201171 1706622 2487208 915508
983622,1550605 365608 2487208 2579533 2047542
983769,931519 1706622 1717731 1895272 2348573
984164,1717731 2148901 2795800 1201171 2775160
984248,2148901 1706622 2047542 2775160 479344
984837,365608 1706622 2775160 2795800 266412
984904,2148901 2348573 1550605 2487208 1717731
985022,2348573 931519 2795800 2487208 1086695
985392,2348573 2775160 1550605 2579533 479344
986235,1201171 1706622 2348573 2579533 1895272
986272,2148901 1201171 365608 2487208 931519
986332,2148901 266412 915508 2795800 1201171
986401,2795800 1086695 1550605 1244196 1895272
986507,931519 2487208 1244196 479344 2047542
987031,1717731 1706622 2750191 931519 479344
987637,2579533 365608 2775160 1717731 2795800
987794,1086695 266412 1244196 1201171 1706622
988205,2348573 931519 1550605 2579533 915508
988481,2487208 2750191 266412 2579533 1086695
988868,1895272 365608 2795800 2750191 915508
989260,1895272 915508 2047542 479344 1201171
989272,365608 1706622 1550605 2795800 1895272
989403,2775160 1086695 915508 1717731 2795800
989932,479344 365608 1201171 2579533 915508
989950,2487208 2795800 1086695 2750191 2775160
990002,266412 1086695 479344 1895272 2579533
990444,2579533 2775160 2148901 266412 2487208
990635,1244196 479344 365608 2795800 2775160
990779,2750191 2047542 2579533 1201171 2795800
990881,1550605 1717731 2750191 479344 2148901
991647,1706622 2348573 1717731 365608 2795800
991914,2795800 2047542 479344 2750191 2775160
991986,2775160 2487208 2047542 1706622 2579533
992168,1201171 2775160 1086695 2795800 931519
992771,1086695 1706622 2487208 1895272 2348573
993373,2750191 1244196 365608 2348573 915508
994702,1706622 1244196 1201171 2750191 365608
994883,2348573 2795800 2750191 2487208 1201171
995102,1244196 479344 1895272 2795800 2047542
995728,2795800 2487208 915508 2775160 479344
995793,2775160 1895272 2047542 1201171 2579533
995904,1706622 1244196 2579533 365608 2148901
995972,479344 2795800 1717731 2579533 915508
996137,365608 2579533 1706622 2348573 2047542
996586,1550605 1201171 1706622 2047542 915508
996641,2148901 2795800 1895272 1717731 2487208
996981,2579533 2348573 1706622 915508 2047542
998287,931519 1717731 2750191 2795800 2775160
998803,1201171 2795800 2750191 266412 2148901
998981,931519 2348573 1550605 2148901 1717731
999567,1244196 2775160 1717731 931519 1201171
999708,1717731 2047542 2775160 1244196 479344
999829,1550605 365608 1717731 2795800 2148901
999911,2775160 2579533 2047542 1550605 266412
1000051,2579533 2795800 2148901 931519 2348573
1000450,1550605 2750191 931519 365608 2579533
1001023,2750191 1550605 2487208 915508 479344
1001064,2487208 915508 479344 2795800 365608
1001283,2487208 2579533 2348573 2750191 2795800
1001539,2775160 931519 2750191 1550605 2795800
1001684,2750191 1895272 365608 931519 2579533
1002222,1706622 2775160 2047542 2148901 479344
1003434,479344 365608 915508 2795800 1706622
1003554,2487208 1550605 1717731 1086695 2775160
1003865,2348573 1706622 1550605 2487208 2148901
1003929,2348573 1550605 1086695 2795800 2487208
1004442,2579533 931519 266412 2047542 2348573
1004644,266412 1201171 1086695 1244196 479344
1004786,1717731 2750191 365608 1244196 1706622
1005053,1706622 365608 2348573 2775160 266412
1005299,2348573 2148901 1201171 479344 2047542
1005659,915508 2775160 1244196 2348573 1706622
1005794,2750191 915508 2775160 2047542 1086695
1006216,2579533 1717731 1086695 931519 1550605
1006791,2775160 2750191 2148901 1201171 266412
1007005,2750191 2795800 1895272 1244196 2348573
1007502,1086695 266412 931519 1244196 479344
1007547,1550605 1706622 1201171 1086695 931519
1007858,1201171 365608 1717731 931519 1550605
1007928,931519 2795800 2579533 1895272 915508
1008137,266412 1895272 2750191 2487208 915508
1008176,1201171 1550605 2348573 2775160 1706622
1008931,931519 2795800 1895272 2579533 266412
1009055,2775160 365608 1550605 2579533 2348573
1009945,915508 1086695 1895272 365608 2750191
1010150,2750191 1895272 2148901 2795800 2047542
1010950,2750191 2148901 1244196 915508 2348573
1011011,2795800 1201171 2775160 915508 2047542
1011555,1550605 365608 2750191 2579533 2047542
1012049,1086695 915508 2047542 1717731 1706622
1012096,266412 2047542 1244196 915508 1086695
1012343,2348573 1201171 2487208 2148901 2775160
1012377,915508 1086695 2795800 365608 2348573
1012861,2795800 2148901 1706622 2487208 266412
1013649,2148901 1550605 2348573 1201171 479344
1013734,2348573 1895272 1201171 266412 1706622
1014111,2579533 1086695 1550605 1201171 931519
1014733,1086695 1895272 931519 1717731 266412
1015058,2579533 365608 1201171 2487208 479344
1015289,931519 1895272 479344 915508 2750191
1015384,915508 2487208 365608 2795800 1717731
1015462,1086695 915508 1550605 1717731 365608
1015833,2487208 1717731 365608 915508 1895272
1015853,2148901 1717731 2750191 479344 1895272
1016093,931519 1717731 2348573 2148901 915508
1016175,915508 365608 1717731 2047542 2487208
1016264,2047542 1244196 479344 2348573 365608
1016456,1244196 915508 1706622 2750191 2348573
1016635,266412 365608 2148901 1895272 1086695
1016798,2795800 1706622 2047542 2348573 2148901
1016942,1086695 479344 2047542 2775160 2487208
1017093,2047542 1086695 1895272 1706622 2750191
1018197,2047542 2579533 365608 1550605 1706622
1018472,365608 2579533 2750191 1086695 2775160
1018680,931519 1717731 479344 266412 2148901
1018817,931519 1717731 2775160 2795800 2348573
1018872,2795800 2148901 915508 2775160 1717731
1018979,1550605 2487208 365608 1706622 1201171
1019038,266412 1244196 2047542 1706622 2348573
1019243,1086695 2750191 479344 2487208 2148901
1019703,1895272 931519 2148901 2487208 266412
1020128,2487208 915508 365608 1895272 1244196
1020454,2348573 365608 1706622 1895272 1086695
1020604,1550605 2487208 479344 1895272 931519
1020698,1086695 2579533 2047542 479344 2487208
1021163,2579533 479344 2795800 1244196 2348573
1021403,2750191 931519 1550605 2795800 266412
1021890,266412 1201171 931519 1706622 2579533
1021961,2148901 931519 2487208 2795800 2750191
1022315,2795800 365608 2775160 2348573 479344
1022491,2795800 1201171 915508 1550605 1086695
1022837,365608 479344 2047542 1201171 2750191
1023115,915508 1086695 266412 2775160 1717731
1024917,1201171 931519 2579533 1550605 2148901
1025056,1244196 2487208 931519 1717731 2579533
1025513,1201171 2579533 1550605 915508 479344
1025533,365608 2348573 479344 1717731 2148901
1025666,365608 1201171 2775160 915508 266412
1026299,2148901 2348573 1895272 2487208 915508
1026320,365608 1717731 2775160 1244196 2047542
1027225,2795800 2047542 1706622 2148901 1244196
1027272,2148901 2750191 2579533 2047542 1706622
1027515,2579533 1717731 1550605 915508 2487208
1027966,2348573 1717731 2487208 2579533 1550605
1028597,1895272 1706622 2348573 2148901 2750191
1028766,2487208 2348573 2750191 1550605 365608
1029014,2487208 479344 266412 2795800 1086695
1029653,2775160 2047542 266412 2750191 2348573
1029722,2148901 1086695 2047542 266412 2750191
1029891,2579533 1201171 2487208 266412 931519
1030087,266412 915508 2579533 2750191 1706622
1030329,1550605 365608 2047542 931519 1201171
1030801,365608 2579533 1244196 2148901 479344
1032241,2750191 479344 915508 1550605 1086695
1032383,1895272 365608 2348573 2795800 2775160
1032466,2348573 1706622 1086695 2579533 915508
1033754,1201171 1717731 2348573 2487208 479344
1033802,1201171 2795800 266412 2487208 365608
1034187,1717731 2148901 2795800 1086695 2487208
1034484,365608 1895272 2579533 1244196 2148901
1034847,1706622 1086695 479344 2487208 2148901
1035011,1706622 2795800 1717731 479344 266412
1035135,1244196 1706622 1717731 2795800 2579533
1035473,1201171 2348573 266412 2148901 1550605
1035540,2579533 2775160 479344 931519 2487208
1037016,2750191 365608 1717731 1201171 1895272
1037048,2148901 1706622 1086695 915508 1201171
1038064,2579533 365608 2348573 1895272 2750191
1038342,2795800 1706622 365608 1086695 1717731
1038601,2775160 1244196 2750191 2579533 266412
1038789,1550605 365608 1895272 1244196 2775160
1038824,1244196 2487208 2775160 1550605 1717731
1038850,2795800 1201171 2775160 2750191 2348573
1039230,1706622 2579533 1086695 2775160 2148901
1039474,931519 1717731 2750191 1895272 479344
1039602,1706622 1895272 931519 2775160 2579533
1039643,1550605 2487208 479344 2775160 1244196
1039649,266412 1550605 2579533 479344 1706622
1040037,915508 2148901 1244196 2348573 931519
1040171,1895272 266412 1201171 1086695 2775160
1041033,2148901 2775160 1086695 1717731 2348573
1042735,2487208 2148901 2579533 479344 1550605
1042899,479344 2750191 1895272 1244196 1086695
1043769,1717731 2795800 2148901 2348573 1086695
1043848,479344 1895272 1244196 931519 2579533
1045445,2348573 931519 1717731 2750191 2795800
1045788,915508 2579533 266412 2148901 931519
1045923,1086695 1717731 266412 365608 1201171
1045983,1706622 2750191 915508 1895272 931519
1046170,1550605 1201171 2348573 1895272 365608
1046343,1550605 1706622 915508 1895272 479344
1046557,365608 479344 266412 1706622 1244196
1046590,1550605 1717731 931519 1895272 1086695
1046640,1086695 266412 2348573 1201171 1550605
1046670,1550605 915508 2047542 1895272 1086695
1046969,1717731 266412 1550605 1201171 1895272
1047724,2348573 2795800 1550605 1201171 2775160
1047763,1706622 1086695 1201171 931519 365608
1047817,1086695 931519 1717731 1706622 2795800
1047831,2750191 479344 1201171 915508 2775160
1047909,2348573 1201171 266412 2487208 1086695
1048316,1244196 915508 1717731 2795800 365608
1048864,2795800 365608 1706622 2148901 2047542
1049217,1550605 1086695 479344 2148901 2047542
1049490,2750191 1550605 915508 1086695 931519
1049595,931519 1550605 2348573 1706622 365608
1049735,2348573 2579533 266412 1717731 1244196
1049850,2795800 479344 266412 2348573 1706622
1050009,915508 1717731 2148901 931519 1550605
1050630,915508 1706622 931519 1244196 2579533
1050949,266412 1086695 1706622 915508 2348573
1050953,365608 2579533 1550605 479344 1717731
1051240,266412 2148901 2047542 479344 2579533
1051292,2348573 915508 2487208 1706622 2047542
1051337,1201171 1706622 1550605 1895272 931519
1051345,1201171 2148901 931519 2579533 1550605
1051353,1717731 365608 931519 1895272 1550605
1051471,2047542 2795800 2148901 479344 2750191
1052102,2047542 2148901 1086695 2750191 1895272
1052107,1895272 2775160 931519 1086695 2047542
1052809,1717731 1895272 266412 2750191 2148901
1053370,2348573 365608 479344 2795800 2148901
1053464,1895272 1201171 1086695 1244196 2750191
1054347,2750191 915508 1895272 2775160 1717731
1054487,2795800 931519 1550605 2047542 2487208
1055004,1244196 915508 2348573 2487208 2795800
1055047,2148901 915508 2348573 1086695 1706622
1055502,2750191 1706622 915508 1717731 1086695
1055624,2047542 365608 1086695 1201171 2775160
1055645,1086695 365608 1244196 266412 2148901
1055715,1244196 2775160 2487208 915508 1895272
1055846,2047542 2750191 1717731 2775160 915508
1056123,2047542 931519 2775160 2579533 915508
1056173,1244196 479344 2795800 2148901 266412
1056513,1895272 2775160 479344 1201171 2148901
1056557,2487208 2148901 915508 2795800 1201171
1056753,1201171 2487208 365608 266412 1086695
1057138,2348573 1717731 2775160 1706622 2579533
1057831,1895272 915508 2750191 1086695 479344
1058224,1244196 2750191 931519 479344 1895272
1059036,266412 1717731 1244196 365608 915508
1059207,2795800 1706622 1201171 2047542 2487208
1059238,1717731 266412 365608 2750191 1201171
1059271,1244196 1706622 2795800 1086695 479344
1059852,2579533 1201171 1244196 479344 915508
1059933,2795800 931519 2487208 2750191 2775160
1060183,931519 266412 1550605 1717731 2579533
1060839,2795800 2750191 1086695 1717731 479344
1060929,2348573 1717731 2487208 1706622 2579533
1060933,1201171 2348573 2487208 1706622 479344
1061115,1895272 1706622 1201171 2579533 365608
1061447,2047542 2795800 915508 1244196 1706622
1062354,1706622 266412 2579533 479344 1086695
1062819,365608 2750191 1550605 1706622 931519
1063560,931519 479344 1717731 915508 2750191
1063561,1717731 1244196 2579533 2047542 915508
1064475,2148901 365608 266412 2047542 1244196
1064481,1086695 1706622 266412 2047542 1244196
1064700,2579533 365608 1895272 2750191 1201171
1065005,1717731 1244196 1706622 931519 2148901
1065079,2047542 365608 915508 2579533 266412
1065208,2348573 931519 266412 1086695 1244196
1065315,2487208 2579533 1895272 915508 365608
1065393,2795800 2487208 1717731 266412 1201171
1065398,1706622 266412 2348573 479344 2047542
1065441,2348573 2579533 2750191 1244196 1550605
1065508,266412 1086695 2148901 2487208 365608
1065656,1550605 2750191 2047542 1201171 2795800
1065910,2047542 266412 2348573 2775160 365608
1066054,365608 1086695 2348573 2047542 479344
1066483,1244196 931519 1086695 2775160 915508
1066571,479344 1550605 266412 2348573 2579533
1066733,1895272 1201171 1086695 1717731 2348573
1066878,266412 2348573 1717731 365608 479344
1067784,1550605 2348573 1201171 2047542 2775160
1067847,2348573 2148901 1244196 266412 2750191
1068060,2148901 1550605 1717731 365608 2775160
1068393,2487208 2348573 479344 1706622 266412
1068458,1706622 1086695 266412 2795800 2047542
1068549,2579533 2795800 1244196 266412 1706622
1068604,266412 2487208 365608 2775160 1895272
1068818,2348573 2579533 2775160 2750191 1086695
1068821,1717731 1244196 931519 2579533 1086695
1068837,1895272 2348573 2795800 1550605 1717731
1068863,915508 2579533 2487208 2047542 1201171
1069071,1717731 2775160 2148901 2047542 2487208
1069362,1550605 2047542 2487208 1244196 2775160
1069739,1706622 1244196 266412 2579533 1201171
1069956,2487208 2047542 1086695 2148901 2348573
1069971,365608 2750191 1086695 1244196 1706622
1070004,1244196 2750191 1717731 1895272 1706622
1070346,2579533 2750191 2487208 1895272 1086695
