user_id,recommended_items
881613,1530139 519836 1270352 2723014 1384135
882301,2160707 963402 1198305 2385408 2525838
882337,567217 2422473 1899590 407597 1724167
882500,1987135 2460014 2031981 1588612 887776
882991,1244196 2796479 1047625 1069281 1090310
883571,784737 2002097 657183 1519543 343377
883755,2225560 1065465 177804 2005414 1317915
883785,2437701 2143502 1218073 974615 1695677
884447,801479 1258798 1268927 2670657 806522
884475,2786340 2574307 436574 19716 2780989
884587,1001431 1585675 2778162 2743148 1729786
884715,215982 2086041 47583 291669 943279
885540,1679143 668146 468120 2459081 1953846
885596,2590469 228623 964435 1843411 2178500
886767,1069281 2313894 657183 1953846 1443706
887228,612155 1626201 1390003 2336701 1422357
888060,1679143 2796479 657183 266412 2420135
888545,1146848 1317156 1922189 370121 1867559
888596,1576126 1295570 621322 849943 1016436
888656,81782 2035856 1418980 2150311 1316185
889560,24756 36302 21529 2077126 816307
889574,1320971 2199145 562659 2503065 1740619
889606,1053542 823512 2310939 1244196 1241609
889794,2805871 939813 2194751 635848 15226
889818,2758322 1139495 270673 2825349 868804
889906,192552 2125465 1529678 884067 1744895
890094,2821503 2728995 743383 1889294 1155565
890183,1624107 173319 2592386 630499 1606984
890594,607638 1889796 2145015 1806402 1597791
890857,674319 645719 908778 675502 2681769
891030,2657497 84369 1098874 1641398 410070
891058,1124915 958803 1749203 2266294 1398668
891448,657183 265522 536047 784737 2139131
891465,986950 1752047 2415138 53181 1153961
891850,2113458 2002097 1794685 2441881 507069
892207,1681636 2403573 520492 1561415 2573760
892223,1206667 2515220 1706622 2753566 387201
892501,89916 586315 970221 2455594 1919289
892647,1893587 1392268 2148834 1092821 2277810
892977,109433 512040 161269 1386412 2049946
893246,574342 1371807 949304 2458668 2190917
893464,2142554 810028 1314863 2525928 1242437
894076,1614780 937376 2732362 1419369 1915134
894177,1165605 2712481 478208 1636910 1386412
894605,847094 1471727 2511483 1008298 2533788
895588,1562880 35677 437245 335428 1502840
895632,1443706 657183 2778525 1069281 2031981
895885,811774 1218621 2740053 1413720 1284577
895929,2167034 1633370 1781192 1255702 2350231
895954,1386412 2165626 2002097 2809413 266917
895972,2154014 991836 2222699 2674913 1180855
896061,1423751 2276798 876326 1094776 1150941
896116,1244196 657183 2156629 1776330 784737
896211,2769940 1271913 596178 1171271 2117046
896309,2410211 648465 2498330 2804518 1353265
896474,2366062 1307023 1475296 1413943 2349039
896595,2119302 1101060 2546022 270463 929325
897079,903708 2572609 936928 1867652 2369095
897502,2778442 2333645 2790299 635882 603027
897574,1242418 1920047 1386412 1324393 1165605
897665,2302683 234084 196968 1092821 2698468
897927,77400 2158294 1913692 1282347 683365
898350,1363888 1862086 1917484 1854606 220721
898429,1244196 2031981 266412 1443706 657183
898697,2538863 2786138 1290818 323840 16356
899171,2157347 1747407 2178715 152266 2198636
899310,720941 1867675 1884665 1194598 1102456
899345,657183 1069281 1679143 1953846 468120
899560,19966 277691 2244868 2031953 708563
899681,1644077 1121920 1695195 2043929 1092821
899835,631842 1548789 1443014 1915815 2388041
900127,16356 1695664 2117630 1376308 2002097
900441,1162250 1386412 536047 1244196 1092821
900880,1477734 2157222 2466095 2721169 1053542
901058,1679143 2459081 2420135 668146 1047625
901293,1162250 1443706 266412 657183 1244196
901748,1048520 2325510 2423973 1090310 1809836
901749,2163770 2113458 1884665 1194598 2369856
902474,2654650 908778 486719 2716452 2167254
902682,1982112 2036333 2628493 2087736 2571751
904303,1984327 343377 657183 1386412 1092821
904607,2797144 2581013 1877867 1010212 472594
904846,1714142 504531 620026 2116017 12265
904848,1719423 1001431 602260 1366236 2778162
905109,133567 1717731 2619522 447615 243812
905510,2203636 2170079 325294 145191 1877578
905961,1438082 931519 562914 2002097 844416
906062,908778 378726 394095 1028918 1971458
906324,1332817 2548962 194241 794365 725769
906642,67134 565141 2612295 266917 2797267
907044,1322673 510903 1288677 1225403 866185
907080,1244196 1069281 2796479 784737 1047625
907179,1422064 1037860 1383581 916492 1666751
907409,777911 175491 2292722 2124917 1675894
907470,2002097 1092821 2086041 2593483 536047
907904,1434858 766060 2148201 436574 1624781
908218,982319 1009127 351818 1196284 1286045
908238,1928254 2005476 1056502 2636107 2822587
908352,1506817 1210334 1864617 709066 2099531
908708,739398 2270418 2450694 278589 213839
909198,1053542 1069281 2778525 657183 1443706
909323,769879 788342 1013998 2676408 973448
910339,2348573 660656 2200859 1608366 1887979
910610,1822566 2483915 1087072 2003041 2462072
911388,657183 536047 1092821 2002097 343377
912064,1090310 2582558 1550643 576605 2492770
912069,2201104 241322 1880318 2754977 975454
912922,639542 978322 2422473 606549 733081
913286,158526 434042 1113937 483871 2279821
913492,478903 2053198 1741651 1060527 1913203
913634,536047 1162250 830073 657183 1443706
913883,259111 2619522 2412791 1101860 2819312
914158,657183 1244196 784737 1386412 1069281
914182,2039826 2738915 1797481 2770160 111604
914284,657183 1244196 1386412 343377 1053542
914850,2649303 2027540 2773044 2482689 2131040
915310,62074 264491 2543168 920409 2222122
915322,784737 343377 2791339 445231 757657
915596,1509637 2521154 123732 385493 2640781
915690,1714427 2324713 64793 1834691 1466334
916607,2190917 1101860 1925526 1427054 546434
917512,1025299 2822479 1438082 2336701 2462072
917876,2031953 19966 265522 78338 2672526
918202,499178 973448 311944 1619659 557005
918246,1984327 657183 266412 2791339 784737
918341,769879 1013998 788342 2676408 29814
918730,1069281 1443706 266412 2313894 1953846
919124,1576126 1244196 2796479 1753558 1053542
919444,2024738 1768483 541466 767563 1165869
919876,1672383 2778525 1244196 2512859 784737
920495,2555524 279444 2574719 2325036 2226988
921887,1536621 1860448 1686571 674319 1285047
921934,487895 2420135 2777806 19966 530276
922014,1672383 2092767 2512859 715107 508531
922261,980979 771776 2077189 1563273 1646403
922650,2002097 2593483 1386412 2198329 1325341
922774,1508508 1435584 1709395 1827333 2454597
923097,1926136 2132872 581912 1770209 196748
923224,933305 723096 1928254 472040 2438531
923673,792491 2336215 2157443 67593 648442
923766,2264926 1834588 1088987 1717731 882380
924067,1092821 657183 2791339 2002097 536047
924089,1492887 98202 1106820 2600575 1183228
924159,2057312 158526 2148301 2288244 2450694
924248,484282 751551 988306 2346337 211113
924276,538069 872187 2481419 389610 1615362
925527,92814 529313 616190 1007354 1033756
925621,648465 614700 792226 967410 1287265
925951,2712481 1011391 657183 942253 625711
926447,1443706 1244196 1047625 668146 79531
926506,1472192 2437289 2654651 1437332 449089
926663,1686458 2037477 677711 278589 252137
927172,2796479 1679143 266412 2420135 657183
927209,1118968 103937 35517 762224 1131082
928221,2462072 1244196 374376 1443706 625711
928302,1301316 1794685 234084 1456599 636889
928505,436751 742884 1163391 489150 939619
928744,895174 2003509 491795 200531 2574307
928875,523820 1912357 1161921 700112 1898610
929638,2778525 579292 278589 823512 536047
929673,1244196 468120 1679143 1576126 229304
929679,2664128 2356407 1431353 2786340 2603025
929858,819496 1275853 346570 2400418 1814824
930052,657183 1984327 1162250 1776330 784737
930380,1928254 47583 472040 2506235 79531
931236,509021 502709 2558823 2276526 1870014
931254,1880790 17651 960851 1680680 950785
931431,2048281 2073713 1970244 1596958 1274702
931769,2791339 194241 1140869 2258108 2613381
931971,578650 318334 470499 1004270 2191475
932124,1760050 1009321 2421624 512624 1583440
932343,1290492 2712821 1766092 1330328 628817
932934,1362866 2212956 2175903 1347133 2029016
933186,1357441 1268570 200724 1527663 936742
933222,1448364 2359960 220233 1015667 2754325
933364,801479 1773768 2037477 2521535 2424927
933606,468120 692994 1317513 899111 836451
933623,1040073 2310379 2548274 1114032 287676
934300,2603642 1386412 1092821 1776330 2002097
934600,1130585 675129 2134913 1126572 343693
934801,369668 1993152 1289026 627172 2276588
934827,1646829 2491392 2774815 1065390 2625476
934934,2724925 870900 599835 295292 231348
935548,1053542 193483 823512 2548274 287676
935805,1642285 1351265 2124761 207552 1981914
935928,2762924 1502840 1399783 2085876 1053542
936327,1091558 823465 1099517 2280414 1262154
936672,1053542 2031981 668899 569889 1181698
936712,497682 1239082 2222699 2460014 1321367
937200,1113407 1361824 2766428 322492 620865
937407,22144 1477394 2511769 1754007 1033580
938054,1318286 2807491 1541196 1663945 376733
938272,455510 1662460 142533 2097556 2575067
938306,1319362 2186445 1972717 2378684 1241464
938410,1924370 2269283 2443590 1870704 2515545
939219,2168690 345350 1998407 1968623 987864
939700,2268052 3236 1502840 1850794 2043929
940869,1162250 343377 784737 1386412 2791339
941196,872473 317172 2221762 981617 623539
941395,1330328 2219078 1994188 265522 1755502
942155,1922179 253152 452334 2442750 385493
942348,2052302 762479 569727 1511136 2549873
942506,1754395 1386412 2512414 306921 2232458
943055,1386412 2002097 2593483 2791339 784737
943508,491817 116763 1780684 56545 2049896
943720,459760 247719 2268069 606905 999151
944449,1053542 1673229 406231 542825 661728
944723,1041132 1009296 1258107 974665 1919327
945585,1659407 2165626 178401 2232458 1139058
945851,2586497 2791339 1317915 2521154 2049946
946058,1905460 390038 2372591 1736695 2085803
946204,2441471 785359 1097767 2532600 921999
946553,468120 1437184 715272 2420135 129847
946648,1576126 388112 269512 1906102 408367
947049,291669 2086041 1376058 784737 1835742
947082,964435 1608366 2590469 2200859 2348573
947221,2578024 2515249 1452434 749025 540358
947223,2734883 459908 1244196 229304 313851
947642,43913 1310205 1062401 286469 2154667
948202,2354007 1671569 2782741 1459360 1627267
948233,1857507 1120107 1513537 2183351 2400469
949844,1264483 264073 188315 917015 886778
949968,1673211 197184 1866241 798513 1793287
950348,936454 1741679 1387622 1230754 325084
950545,1810275 1443594 457392 1417079 1324922
950769,1092821 2213987 1119495 1244787 2734492
950829,992832 801479 2037477 259808 1753570
950839,1984327 508531 2106311 1611974 830073
950877,469137 734976 2652769 1732848 2117630
950913,651660 423759 2776824 1741581 1913461
951034,1984327 657183 2791339 536047 784737
952484,261467 701000 2353771 901645 243727
952854,2831107 560311 2365266 2426634 314213
952979,2199144 1194152 143380 2275702 426077
953452,987157 1906547 2094950 2451332 1257150
953622,2635038 779190 1519543 1027027 535530
953661,2369856 720941 1982972 2435845 1884665
953773,190606 289131 1513537 2013432 1465409
954438,2554534 682118 857209 170938 1568940
954948,742821 261467 1518374 499178 1173526
954952,1244196 1438082 657183 931519 2232458
954999,1951318 128944 562996 2057931 2694993
955411,1982972 2260494 1330328 2435845 2369856
955590,2225045 2498893 1900740 1419487 1091581
955720,901166 1571713 2249312 1047899 837964
956095,2163356 612412 131427 1386412 2250299
956242,1820087 1878292 2770160 1277973 1618127
956304,580727 700812 79280 2353541 2415138
956317,1850618 2239950 1421141 972562 765369
956951,2268069 1872655 20139 839008 1459471
957060,1337135 2451768 1874379 508968 463090
957446,2676270 1524413 1814172 546434 468250
958899,181954 1687994 2803577 2447920 2572296
960104,273708 910684 1392966 2076819 1546639
960371,853722 551635 1404891 1216689 448605
961007,657183 266412 2459081 1069281 2031981
961234,1919289 1586566 145579 2432709 1289119
961727,2077015 1442303 2349687 152482 1808131
962001,1802397 2401482 1199065 1560206 1326940
962083,265522 770613 2111288 1262409 2672526
962296,2734883 1165605 2603642 2380306 2791339
962497,2498697 2707188 1854566 1423688 311750
962509,1386412 784737 1092821 1244787 486936
962637,1664453 1317915 2501356 2712481 1695664
962823,908778 1536621 2062331 1054489 2654650
963079,42438 2009020 2548962 2037477 2015781
963208,1430325 1608366 1717754 1238924 2163710
963456,1300256 580987 1969470 2138115 943146
963710,1988490 1090310 2346790 2006769 576605
964019,625475 1168755 821260 1730037 1040073
964901,784737 1984327 2106311 1162250 2489959
965376,531504 285510 729006 1804930 1448046
965555,1244196 1069281 2796479 1047625 784737
965978,499178 788342 2159515 335428 186124
966046,1854295 411322 1489058 2342116 442064
966692,1386412 1830993 2501356 2734492 2277810
966973,1951358 875265 2297907 2659613 1843330
967271,2614450 2708968 2390830 2457090 315939
967915,1888822 1074013 1407200 2251758 2348573
968030,720941 2448087 735851 1982972 1936328
968045,346257 1231050 1143706 2812822 1550099
968354,2712821 2218230 1330328 695626 2705759
968986,182788 1147059 2128013 127522 1435964
970042,2659698 400530 1655570 870096 971284
970373,538069 1417876 2649413 2371408 1009366
970531,1982016 2091491 1506186 2550498 2783627
970939,1069281 657183 2313894 1953846 2778525
971564,165135 2641038 2545048 771158 1068553
972018,1194598 720941 2369856 108736 2163770
972204,784737 1162250 1386412 2106311 1244196
972213,889346 2271101 1241230 1038792 2477899
972498,2614865 194318 1022976 870096 1672211
972825,2459081 1953846 1047625 1244196 650831
972922,1569008 552320 1393707 1971924 2301756
973044,1140869 1668572 826021 1472473 1773768
973163,2215624 215982 882543 1244196 784737
973419,1069281 657183 2313894 1953846 2778525
973581,1620247 1117836 1853658 1957692 647899
973634,1985910 1918234 2802146 260232 1982112
973663,1096406 2117630 2559923 2393265 2224868
974268,1244196 2459081 2313894 1249278 1576126
974875,2791339 1140869 1928254 2277810 1886939
974909,1162250 343377 784737 1386412 2791339
974926,2750191 1242418 2374997 1656449 1386412
975101,2445350 1446411 1058763 1962428 782713
975162,1386412 131076 1092821 2603642 1474679
975423,1007926 349358 1228503 2486924 1817563
976058,1562873 2235269 910359 626890 1845838
976863,2596 1287451 2383776 625475 1563760
977056,1359079 723096 278589 1928254 1096406
977213,908778 1162250 657183 536047 343377
977285,2198210 2414458 855424 2526452 1414177
977856,2057312 2784066 1511831 2683177 794365
979075,1814951 2317055 133332 446956 563192
979422,13329 2394612 2384640 2724276 925176
979432,2774804 789578 2268052 2049946 1194436
979457,1608366 1238924 2590469 2200859 434421
979577,2417933 1329008 623006 1138032 823512
979993,2557680 192785 503772 2068692 706611
980167,945155 1192101 2141505 837059 2101435
980297,1239684 1038472 240873 1112428 796137
980344,153323 2422536 2047542 313851 2413494
980538,1145732 1839214 2051075 2256644 927540
981526,657183 266412 1244196 784737 1679143
981696,657183 1162250 784737 2791339 2002097
982219,295029 1926375 1334138 52365 1615234
982774,2445138 1144691 2361302 2831107 2637071
983217,335380 127085 2200853 2573967 615396
983512,1835742 291669 908778 1376058 2723998
983622,2423978 2106311 2791339 1174707 657183
983769,1052042 141176 2031674 1755502 2076321
984164,1888822 1407200 2302661 557005 1074013
984248,625475 2157670 1093943 933698 2383776
984837,2002390 1165869 1006232 226749 710727
984904,1611396 1533470 880503 2476293 1646883
985022,497400 823512 821462 2689314 2778525
985392,266817 1755502 2086053 887776 1876513
986235,1376058 1835742 291669 1398399 1907046
986272,700387 107638 526154 41406 2258655
986332,2821503 2764101 627928 593630 2306973
986401,491955 2619230 987737 618737 710568
986507,1294034 1914124 2150585 1422320 1527539
987031,2650926 1317915 2750191 1656449 1619659
987637,2548191 954821 985444 347039 1402823
987794,1053542 2778525 823512 1156803 1129899
988205,530995 240610 688832 806472 1928214
988481,769879 1383464 2175328 2710063 291956
988868,2291475 984443 1422652 1577913 2344362
989260,2414678 1152735 2546689 449350 335514
989272,1954954 74864 2020576 1868621 748962
989403,2279018 1702394 137640 1470656 2464056
989932,657183 784737 1386412 1244196 2791339
989950,2614865 1092821 1301316 2265362 1901910
990002,1777103 1455458 162404 2182050 939885
990444,336191 1187274 1908154 694078 937838
990635,144119 1784546 2821817 1059979 884049
990779,1244196 445231 2313894 1047625 784737
990881,2031981 1287265 569889 1244196 2466095
991647,700812 1227036 81564 1501578 1816232
991914,1155556 50457 1093941 16356 1867675
991986,636889 1983757 293069 2744261 2614865
992168,1947468 249230 2325283 1506981 1175468
992771,650449 1911499 997790 884199 1459360
993373,2388337 1442170 838902 280801 1518781
994702,1502547 2005381 960145 524846 962483
994883,1244196 2124397 1087072 1119926 2778525
995102,1984327 1009268 573820 400455 2492629
995728,2128544 1887309 2447920 2483464 2125531
995793,2296371 2015574 887776 2698472 2097083
995904,2657497 2222699 2709635 1427934 794365
995972,1009366 475121 712300 2466095 1777889
996137,1310205 2021391 234084 1233361 2410081
996586,1438082 931519 562914 2002097 844416
996641,98760 925176 2236464 2394612 658316
996981,823816 1233396 621322 2490294 297118
998287,1331984 2779674 1258181 1881966 987368
998803,1425768 1829851 1103679 1114399 2255841
998981,1386412 784737 2698468 536047 313851
999567,1309786 433179 884845 2360931 1242345
999708,1573088 1053542 1172081 2822823 793433
999829,2637768 144549 2216677 958803 1220468
999911,931519 2774804 612155 1422357 2324189
1000051,371195 2215624 404287 28255 412368
1000450,2661873 501417 1416858 2380370 1199084
1001023,802446 1495146 1986511 946429 2705255
1001064,2161053 2787528 2410464 118427 945155
1001283,2463916 770613 2733672 170850 2754252
1001539,2660436 182233 2481419 389610 1038209
1001684,2101845 1071532 507027 534046 134432
1002222,984114 794156 937879 57460 2506235
1003434,1057877 478208 1149576 1754395 953446
1003554,1301369 1292142 1000582 1386713 755922
1003865,459760 1799849 999151 1695664 606905
1003929,2760857 1240029 2002097 335428 2182526
1004442,2687271 669712 2568687 1790154 750743
1004644,1750400 2659853 2286364 327739 1157391
1004786,657183 343377 1092821 2002097 1386412
1005053,192785 1393890 2372201 1069181 2068692
1005299,625711 2148400 2698468 1386412 2354859
1005659,1407200 557005 1074013 2770160 2348573
1005794,2459081 2423973 1048520 1809836 1753558
1006216,1844001 816307 1376234 24756 2031674
1006791,1439033 475192 11263 2352122 1404301
1007005,657183 1901910 1672211 1443706 1732848
1007502,78655 1867675 1031373 768246 1876513
1007547,1034359 499178 43306 1867675 2127017
1007858,1704140 196631 527102 1644114 2002097
1007928,1244196 1069281 784737 657183 2796479
1008137,2802026 1165869 1006232 1164968 1308032
1008176,991836 1087202 2145015 654002 772782
1008931,1443706 2625619 2698468 1069281 657183
1009055,478799 2289895 2552625 2185485 2470569
1009945,1725014 533886 2802606 2509024 1618222
1010150,827355 1836345 2052302 437364 2628458
1010950,2750191 2075329 1065465 1432568 712901
1011011,1162250 343377 1069281 1386412 1047625
1011555,973863 2276970 2736894 1051740 354268
1012049,823512 1053542 2097556 1386412 972388
1012096,657183 1162250 2031981 2313894 784737
1012343,2338002 73218 1370919 2582558 999536
1012377,1053542 823512 1244196 79531 2310939
1012861,1585675 1728166 2753488 764484 1226034
1013649,604278 505407 1339831 560740 1903759
1013734,1614266 1095442 577858 1945495 409980
1014111,2439247 379806 2781379 2159515 1757829
1014733,1113937 1244196 1069281 2796479 1047625
1015058,79531 1434088 1455644 1140869 72465
1015289,1475454 2018868 1318954 2183446 2770468
1015384,419613 392738 1137805 1943650 1487686
1015462,1051740 443494 1676825 2506278 1001431
1015833,1198305 1485135 1423150 2395648 2407528
1015853,657183 784737 1162250 2791339 2002097
1016093,1563497 2226275 568976 2038621 2553721
1016175,2590469 499178 2770160 2314914 712901
1016264,1561037 1564089 256886 938429 475164
1016456,2117630 2393265 579292 1364949 564986
1016635,768220 2373094 1679815 1666726 2032725
1016798,1217373 744150 1241563 1164312 1325316
1016942,1366936 584187 82593 1494192 551111
1017093,855714 1173025 1829348 2312162 979531
1018197,2307899 1198305 794365 278589 138945
1018472,1129576 1494361 2228294 378726 2584498
1018680,186124 2498458 2572073 533554 774818
1018817,1053542 823512 1241609 1244196 79531
1018872,1664453 1396492 2501356 1287323 749431
1018979,2179419 1006232 2465901 1711943 1132915
1019038,1661316 2124935 1472220 1219043 1292557
1019243,1884665 1728143 475192 542438 108736
1019703,2384787 2393600 1139831 2441031 1593537
1020128,335428 1794685 1092821 1140869 746757
1020454,2684599 862199 175400 1969158 2613463
1020604,1608366 2178500 660656 964787 908778
1020698,934469 2717170 590897 381727 2689908
1021163,662225 1046726 260770 1634003 1115297
1021403,1470600 621322 2469913 1295570 881364
1021890,801479 328267 709066 2364903 2375182
1021961,2406712 2612295 2360803 888729 1302352
1022315,301819 2069686 1423661 2644334 230838
1022491,2698468 1165605 1386412 2603642 1636910
1022837,1837994 2621814 391094 2268052 1830993
1023115,79531 2146033 1443706 668146 468120
1024917,2521535 2267882 725769 1455644 2791339
1025056,2269715 1670804 1597555 1732848 140720
1025513,1520888 2768702 48646 500417 632512
1025533,1092821 2665123 1965129 325162 2165625
1025666,420494 45946 1940721 911567 2572398
1026299,2810667 369713 2810368 2170286 1722946
1026320,931519 1825175 1093296 2002097 1065538
1027225,2085519 561893 1161727 413158 604591
1027272,2450694 1648491 2288244 660938 2486592
1027515,1438082 2652417 2462072 2049946 1988160
1027966,1699177 1839632 359818 553591 338012
1028597,122527 315406 1274336 1929110 2822465
1028766,2813967 759644 325565 1885610 237395
1029014,1562618 1773785 960646 2655279 2116146
1029653,1575737 535530 400263 533554 2562177
1029722,2084689 437364 2799651 1186979 731081
1029891,1619155 657183 784737 1162250 1087072
1030087,1208009 1212629 2091212 1468836 1772945
1030329,1632413 1668971 426427 2035626 2450133
1030801,506649 898924 1743329 1195890 1124915
1032241,1679 941719 1569120 1173480 250760
1032383,1053542 1244196 79531 1140869 823512
1032466,2741322 2625281 2010975 1274654 1504118
1033754,1598351 1300830 269069 329739 1105808
1033802,611837 2778525 1784135 40810 2310379
1034187,1630793 1686 50457 2127017 2460014
1034484,1069281 2313894 657183 1953846 1386412
1034847,823512 1244196 1156803 2310939 538069
1035011,512192 814080 2027111 493171 336506
1035135,1953745 266817 2643193 414143 2121562
1035473,931519 1540118 1626201 617858 1509637
1035540,1330328 2712821 35677 1567110 343377
1037016,1679143 668146 2423973 2325510 2459081
1037048,2194934 2834536 516263 287517 1962219
1038064,1407200 2625619 1074013 111604 220889
1038342,1870464 2476293 1094501 2468976 2014172
1038601,1756743 185194 1550830 1976901 2203281
1038789,1206667 467590 1510326 1061295 1499394
1038824,1882596 2266525 711316 663123 2758597
1038850,2411149 289491 1137169 1238055 1654907
1039230,1686458 1140869 79531 1928254 2752423
1039474,987157 1045929 2094950 2451199 542471
1039602,1970308 1142139 983709 1301817 1326591
1039643,292833 2000311 54275 2588758 1075990
1039649,138789 640407 436574 2009453 2159555
1040037,1162250 343377 784737 1244196 1984327
1040171,2160707 243727 483172 961921 475804
1041033,2590469 1843411 964435 422275 1285047
1042735,2521535 2477038 1140869 2362507 1018726
1042899,1244196 1069281 784737 2796479 657183
1043769,1782631 1955788 543957 1512227 1204074
1043848,2822996 1320361 138656 1085830 2643128
1045445,847047 211857 2183390 1320336 2827018
1045788,2200859 89560 964787 228623 1575243
1045923,597911 2407910 19096 2087061 1784475
1045983,1194598 839008 2002097 2435845 2163770
1046170,2372201 46015 1508978 1241389 2526320
1046343,2002097 1092821 657183 343377 536047
1046557,77356 1520277 164623 1443706 1244196
1046590,718257 1933213 111124 1974467 2631128
1046640,1155556 235378 2778662 721214 2456017
1046670,579292 2141796 1732848 1140869 870096
1046969,1662079 938327 2257514 523820 166333
1047724,1679143 2459081 1953846 468120 1047625
1047763,2446710 2114294 1182160 654002 1334852
1047817,445302 1239082 2636095 1928254 1092821
1047831,340299 1747233 223459 1829929 2494722
1047909,1732848 2559923 520832 2645480 1664426
1048316,657183 1386412 1165605 1244196 1162250
1048864,1512978 5506 1101860 2314169 2190917
1049217,1044527 122527 1783191 1274336 76630
1049490,2529771 2244507 385058 2433623 1716533
1049595,1509615 1196981 1647414 1562961 1064310
1049735,574598 194241 642488 1386412 1368635
1049850,2398614 544571 603668 527226 2766198
1050009,512254 1870216 2617587 1812210 479554
1050630,556644 1722453 30527 2619623 1129104
1050949,1686460 196748 1575314 1765014 1901984
1050953,1561200 1585675 2490735 2163770 1001431
1051240,587177 2781618 1399962 1290786 386796
1051292,1443706 77356 657183 1069281 2466095
1051337,927301 1913692 1818344 2806026 2062173
1051345,2791339 2413494 2138292 1867675 2664566
1051353,2172276 1737225 2725655 1268997 1741895
1051471,1728166 799209 2625962 1534045 702963
1052102,1165605 1754395 665194 1920047 2369857
1052107,2796479 1679143 266412 2791339 657183
1052809,2347945 2391422 2514346 534926 610683
1053370,197545 2240089 78889 2692961 1472220
1053464,979531 604795 33161 1447547 291669
1054347,186161 1197493 1204737 1007520 1571504
1054487,1905375 224768 862410 243557 1604145
1055004,1381938 970015 1814249 1318505 2229274
1055047,2501356 399435 1619659 1317915 1472716
1055502,258349 716019 2537646 931519 1297289
1055624,2249010 1366236 876529 1271913 499178
1055645,657183 1695664 2002097 1386412 784737
1055715,869566 2099552 2047122 2193276 2266384
1055846,2778162 1001431 1728166 266817 1585675
1056123,1313860 1198903 577338 2648323 1561587
1056173,1515708 2214218 1240745 579292 807267
1056513,973863 1051740 782713 1057206 2414157
1056557,161269 2491223 256095 288342 1368635
1056753,526888 258509 391162 1569483 400780
1057138,1440466 1236049 444228 1724333 1204023
1057831,934577 1373134 1728212 203016 2658124
1058224,1876513 2778662 144549 1386412 2833516
1059036,1766129 1192101 1409638 512192 848989
1059207,1867675 231115 1217083 1755502 335428
1059238,979877 335428 2083881 2778662 1281739
1059271,2537646 206258 633120 2791473 379806
1059852,1754395 2002097 2791339 2603642 2698468
1059933,1092821 1386412 784737 2791339 1477734
1060183,1679143 2796479 266412 2420135 1953846
1060839,621322 35677 784181 335428 2768702
1060929,988492 31152 170871 1633400 2598552
1060933,2629756 1870216 1670658 1474679 512254
1061115,1506186 1982016 2550498 2586497 2682470
1061447,1069281 657183 2313894 2778525 1953846
1062354,401408 2726101 2217604 892702 702653
1062819,2698057 1957692 2004956 319253 1657452
1063560,1162250 343377 784737 1386412 823512
1063561,2108431 560740 1695382 848240 1974321
1064475,1576126 667505 1809836 1679143 1953846
1064481,2609612 94929 2491223 1450555 2115187
1064700,657183 536047 343377 1162250 1386412
1065005,343377 2106311 79531 1953846 1016436
1065079,562493 471956 2049058 2596158 1407783
1065208,2470569 2734883 1386412 1717754 625711
1065315,2682328 1212629 1814365 1142475 838840
1065393,1213698 1119495 541766 306921 1920047
1065398,1244196 1443706 657183 784737 1162250
1065441,1330401 2299750 31113 701338 1510306
1065508,1860035 1140869 1970820 1599793 2303808
1065656,437245 2593483 1520097 1047625 2796479
1065910,2024094 47583 2588490 2506235 984114
1066054,2077838 686014 1150284 1085629 996661
1066483,721214 1867675 50457 1499394 310141
1066571,1699953 2733672 785359 2463207 304693
1066733,1040073 257339 1315172 287676 479851
1066878,129847 1292626 1289213 1386412 1734623
1067784,261110 475030 2192333 1073836 214477
1067847,2292362 1644114 1080406 468120 1128805
1068060,2146860 1051740 2229274 1669539 1606360
1068393,1776696 925751 592559 973448 186124
1068458,2024094 47583 1886939 134458 2506235
1068549,773996 688135 1703064 2396911 1384290
1068604,784737 238571 536047 1396492 1386412
1068818,2369739 405856 405633 1563169 2276118
1068821,2729855 1033919 1526042 1169139 2460032
1068837,2778201 1243685 1762991 853950 2025065
1068863,986950 244777 1907046 291669 1486947
1069071,86679 489693 1714934 519609 2267483
1069362,990877 47583 2024094 1928254 2648928
1069739,85340 1416739 767509 1296039 2021391
1069956,714105 1194436 19966 1838859 766334
1069971,536047 1092821 657183 1386412 343377
1070004,2501356 2637434 90273 606905 1244787
1070346,560853 2164477 2383663 96793 1144124
1070770,1792259 2541816 1370343 327533 1964538
1070853,1016960 2705154 1708604 2223707 1245397
1071359,2162032 2593483 2213987 1121920 1644077
1071445,200351 1250289 1764119 2331463 1230659
1071833,1403266 662225 2180533 2702898 262871
1071838,2832470 2313494 1023365 2508861 1166012
1072221,2215624 2734883 350611 625711 2470569
1072298,1674439 490302 477856 2418886 1549837
1072661,1398006 2314223 1479254 2605994 2135434
1072667,2380306 16356 43306 2315271 1121920
1072719,1244196 2313894 657183 784737 1249278
1073141,1558170 1488070 24934 1009634 369661
1073213,1209711 2044236 1049296 609071 1376631
1073269,2401393 335918 2218097 652331 1998464
1074355,2625619 2462072 2705759 2712481 2218230
1074359,823512 2778525 1156803 2483915 1053542
1074615,134458 984114 2024094 2588490 2483847
1075057,1752022 2807311 2813967 1509347 850151
1075400,203016 2142554 277210 1581676 1364103
1075415,1244196 1140869 278589 2778525 1092821
1075621,2469913 194241 1092821 1315443 213792
1075789,2546303 882543 744840 2563150 1304222
1075938,278589 2002097 794365 79531 854955
1076073,636889 1677080 1629658 666889 1983757
